date,season_start,base_rot,home_team,away_team,home_score,away_score,home_ml_open,home_ml_close,away_ml_open,away_ml_close,home_puckline,home_puckline_price,away_puckline,away_puckline_price,total_open,total_open_price,total_close,total_close_price
2017-10-09,2017,61,EDM,WPG,2,5,-180.0,-160.0,160.0,140.0,-1.5,165.0,1.5,-185.0,5.5,-130.0,6.0,-120.0
2017-10-09,2017,63,ANA,CGY,0,2,-130.0,-124.0,110.0,104.0,-1.5,230.0,1.5,-290.0,5.5,105.0,5.5,100.0
2017-10-10,2017,1,NYR,STL,1,3,-145.0,-155.0,125.0,135.0,-1.5,185.0,1.5,-215.0,5.5,-110.0,5.5,-120.0
2017-10-10,2017,3,CAR,CBJ,1,2,-122.0,-120.0,102.0,100.0,-1.5,245.0,1.5,-305.0,5.5,105.0,5.5,-110.0
2017-10-10,2017,5,MTL,CHI,1,3,-135.0,-140.0,115.0,120.0,-1.5,205.0,1.5,-245.0,5.5,100.0,5.5,-105.0
2017-10-10,2017,7,NSH,PHI,6,5,-160.0,-129.0,140.0,109.0,-1.5,220.0,1.5,-270.0,5.5,100.0,5.5,-105.0
2017-10-10,2017,9,DAL,DET,4,2,-182.0,-180.0,162.0,160.0,-1.5,165.0,1.5,-185.0,5.5,-115.0,5.5,-120.0
2017-10-10,2017,11,VAN,OTT,2,3,-118.0,-111.0,-102.0,-109.0,-1.5,270.0,1.5,-330.0,5.0,-135.0,5.5,120.0
2017-10-10,2017,13,VGK,ARI,5,2,-112.0,-127.0,-108.0,107.0,-1.5,230.0,1.5,-290.0,5.5,110.0,5.5,105.0
2017-10-11,2017,51,TOR,NJD,3,6,-201.0,-200.0,171.0,170.0,-1.5,160.0,1.5,-180.0,6.0,-105.0,6.0,-110.0
2017-10-11,2017,53,WSH,PIT,2,3,-131.0,-135.0,111.0,115.0,-1.5,210.0,1.5,-260.0,6.0,-110.0,6.0,-109.0
2017-10-11,2017,55,COL,BOS,6,3,113.0,100.0,-133.0,-120.0,1.5,-275.0,-1.5,226.0,5.5,105.0,5.5,105.0
2017-10-11,2017,57,ANA,NYI,3,2,-142.0,-132.0,122.0,112.0,-1.5,215.0,1.5,-260.0,5.5,100.0,5.5,-110.0
2017-10-11,2017,59,LAK,CGY,3,4,-128.0,-155.0,108.0,135.0,-1.5,195.0,1.5,-235.0,5.5,115.0,5.0,-123.0
2017-10-12,2017,1,TBL,PIT,5,4,-150.0,-155.0,130.0,135.0,-1.5,190.0,1.5,-230.0,6.0,-120.0,6.5,-105.0
2017-10-12,2017,3,FLA,STL,5,2,-118.0,-131.0,-102.0,111.0,-1.5,222.0,1.5,-270.0,5.5,-105.0,5.5,-105.0
2017-10-12,2017,5,NSH,DAL,4,1,-127.0,-130.0,107.0,110.0,-1.5,230.0,1.5,-280.0,5.5,-130.0,6.0,-110.0
2017-10-12,2017,7,CHI,MIN,2,5,-150.0,-127.0,130.0,107.0,-1.5,210.0,1.5,-260.0,5.5,-110.0,5.5,-110.0
2017-10-12,2017,9,ARI,DET,2,4,-115.0,-121.0,-105.0,101.0,-1.5,237.0,1.5,-290.0,5.5,100.0,5.5,-105.0
2017-10-12,2017,11,VAN,WPG,2,4,108.0,102.0,-128.0,-122.0,1.5,-290.0,-1.5,230.0,5.5,-125.0,5.5,-125.0
2017-10-12,2017,13,SJS,BUF,3,2,-170.0,-172.0,150.0,152.0,-1.5,170.0,1.5,-200.0,5.5,100.0,5.5,-105.0
2017-10-13,2017,51,CBJ,NYR,3,1,-145.0,-143.0,125.0,123.0,-1.5,190.0,1.5,-230.0,5.5,-105.0,5.5,-105.0
2017-10-13,2017,53,NJD,WSH,2,5,123.0,122.0,-143.0,-142.0,1.5,-245.0,-1.5,205.0,5.5,-115.0,5.5,105.0
2017-10-13,2017,55,CGY,OTT,0,6,-145.0,-147.0,125.0,127.0,-1.5,190.0,1.5,-230.0,5.5,-125.0,5.5,100.0
2017-10-13,2017,57,COL,ANA,3,1,100.0,-101.0,-120.0,-119.0,1.5,-300.0,-1.5,240.0,5.5,-110.0,5.5,100.0
2017-10-13,2017,59,VGK,DET,3,6,-130.0,-140.0,110.0,120.0,-1.5,205.0,1.5,-245.0,5.5,-110.0,5.5,110.0
2017-10-14,2017,1,PIT,FLA,4,3,-185.0,-165.0,165.0,145.0,-1.5,175.0,1.5,-205.0,5.5,-130.0,5.5,-135.0
2017-10-14,2017,3,WPG,CAR,2,1,-135.0,-115.0,115.0,-105.0,-1.5,240.0,1.5,-300.0,6.0,-105.0,5.5,-125.0
2017-10-14,2017,5,PHI,WSH,8,2,-115.0,-121.0,-105.0,101.0,-1.5,250.0,1.5,-310.0,5.5,-125.0,5.5,-119.0
2017-10-14,2017,7,TBL,STL,2,1,-160.0,-150.0,140.0,130.0,-1.5,190.0,1.5,-230.0,5.5,-120.0,5.5,-105.0
2017-10-14,2017,9,MTL,TOR,3,4,-112.0,-123.0,-108.0,103.0,-1.5,215.0,1.5,-265.0,5.5,-120.0,5.5,-130.0
2017-10-14,2017,11,NYR,NJD,2,3,-143.0,-160.0,123.0,140.0,-1.5,185.0,1.5,-215.0,5.5,-135.0,5.5,-116.0
2017-10-14,2017,13,MIN,CBJ,4,5,-150.0,-111.0,130.0,-109.0,-1.5,250.0,1.5,-315.0,5.5,-115.0,5.5,-105.0
2017-10-14,2017,15,DAL,COL,3,1,-200.0,-217.0,170.0,187.0,-1.5,140.0,1.5,-160.0,6.0,-105.0,6.0,100.0
2017-10-14,2017,17,CHI,NSH,2,1,-130.0,-150.0,110.0,130.0,-1.5,195.0,1.5,-235.0,5.5,-120.0,5.5,-110.0
2017-10-14,2017,19,ARI,BOS,2,6,115.0,108.0,-135.0,-128.0,1.5,-270.0,-1.5,220.0,5.5,-110.0,5.5,-115.0
2017-10-14,2017,21,EDM,OTT,1,6,-200.0,-200.0,170.0,170.0,-1.5,155.0,1.5,-175.0,5.5,-120.0,5.5,-115.0
2017-10-14,2017,23,VAN,CGY,2,5,-115.0,-103.0,-105.0,-117.0,1.5,-300.0,-1.5,240.0,5.5,-110.0,5.5,-105.0
2017-10-14,2017,25,LAK,BUF,4,2,-165.0,-200.0,145.0,170.0,-1.5,155.0,1.5,-175.0,5.0,-140.0,5.5,110.0
2017-10-14,2017,27,SJS,NYI,1,3,-147.0,-130.0,127.0,110.0,-1.5,210.0,1.5,-260.0,5.5,-110.0,5.5,-105.0
2017-10-15,2017,51,VGK,BOS,3,1,130.0,140.0,-150.0,-160.0,1.5,-210.0,-1.5,180.0,5.5,-120.0,6.0,-115.0
2017-10-15,2017,53,ANA,BUF,1,3,-155.0,-149.0,135.0,129.0,-1.5,190.0,1.5,-230.0,5.5,-110.0,5.5,125.0
2017-10-15,2017,55,LAK,NYI,3,2,-145.0,-138.0,125.0,118.0,-1.5,210.0,1.5,-260.0,5.5,105.0,5.5,105.0
2017-10-16,2017,1,DET,TBL,2,3,108.0,111.0,-128.0,-131.0,1.5,-260.0,-1.5,210.0,5.5,-105.0,5.5,-120.0
2017-10-17,2017,51,NYR,PIT,4,5,-101.0,112.0,-119.0,-132.0,1.5,-275.0,-1.5,225.0,6.0,-110.0,6.0,-110.0
2017-10-17,2017,53,PHI,FLA,5,1,-140.0,-133.0,120.0,113.0,-1.5,210.0,1.5,-260.0,5.5,-115.0,5.5,-120.0
2017-10-17,2017,55,WSH,TOR,0,2,-150.0,-130.0,130.0,110.0,-1.5,225.0,1.5,-275.0,6.0,-119.0,6.0,-125.0
2017-10-17,2017,57,NJD,TBL,5,4,137.0,-115.0,-157.0,-105.0,-1.5,250.0,1.5,-315.0,5.5,-120.0,5.5,-120.0
2017-10-17,2017,59,OTT,VAN,0,3,-185.0,-200.0,165.0,170.0,-1.5,145.0,1.5,-165.0,5.5,105.0,5.5,120.0
2017-10-17,2017,61,NSH,COL,4,1,-200.0,-175.0,170.0,155.0,-1.5,166.0,1.5,-195.0,5.5,-110.0,5.5,-105.0
2017-10-17,2017,63,WPG,CBJ,2,5,-115.0,-115.0,-105.0,-105.0,-1.5,250.0,1.5,-315.0,6.0,-110.0,6.0,-105.0
2017-10-17,2017,65,DAL,ARI,3,1,-230.0,-230.0,190.0,190.0,-1.5,125.0,1.5,-145.0,6.0,-125.0,6.0,-105.0
2017-10-17,2017,67,EDM,CAR,3,5,-170.0,-128.0,150.0,108.0,-1.5,225.0,1.5,-275.0,5.5,-110.0,5.5,-115.0
2017-10-17,2017,69,VGK,BUF,5,4,-105.0,100.0,-115.0,-120.0,1.5,-275.0,-1.5,225.0,5.5,-119.0,5.5,-115.0
2017-10-17,2017,71,SJS,MTL,5,2,-125.0,-130.0,105.0,110.0,-1.5,230.0,1.5,-290.0,5.0,-135.0,5.0,-125.0
2017-10-18,2017,1,TOR,DET,6,3,-177.0,-160.0,157.0,140.0,-1.5,180.0,1.5,-210.0,6.0,-120.0,6.0,-115.0
2017-10-18,2017,3,STL,CHI,5,2,-122.0,-121.0,102.0,101.0,-1.5,225.0,1.5,-280.0,5.5,-110.0,5.5,-105.0
2017-10-18,2017,5,LAK,MTL,5,1,-160.0,-168.0,140.0,148.0,-1.5,175.0,1.5,-205.0,5.0,-140.0,5.0,-135.0
2017-10-19,2017,51,PHI,NSH,0,1,-125.0,-128.0,105.0,108.0,-1.5,220.0,1.5,-270.0,5.5,-110.0,5.5,-115.0
2017-10-19,2017,53,BOS,VAN,6,3,-162.0,-175.0,142.0,155.0,-1.5,170.0,1.5,-200.0,5.5,100.0,5.5,115.0
2017-10-19,2017,55,NYR,NYI,3,4,-140.0,-127.0,120.0,107.0,-1.5,220.0,1.5,-270.0,5.5,-125.0,5.5,-119.0
2017-10-19,2017,57,CBJ,TBL,0,2,-130.0,-145.0,110.0,125.0,-1.5,200.0,1.5,-240.0,5.5,-125.0,5.5,-115.0
2017-10-19,2017,59,OTT,NJD,4,5,-150.0,-155.0,130.0,135.0,-1.5,190.0,1.5,-230.0,5.5,-110.0,5.5,100.0
2017-10-19,2017,61,CHI,EDM,1,2,-122.0,-113.0,102.0,-107.0,-1.5,230.0,1.5,-290.0,5.5,-130.0,6.0,-110.0
2017-10-19,2017,63,CGY,CAR,1,2,-140.0,-125.0,120.0,105.0,-1.5,230.0,1.5,-290.0,5.5,-120.0,5.5,105.0
2017-10-19,2017,65,COL,STL,3,4,105.0,-107.0,-125.0,-113.0,1.5,-295.0,-1.5,235.0,5.5,-110.0,5.5,-105.0
2017-10-19,2017,67,ARI,DAL,4,5,150.0,130.0,-170.0,-150.0,1.5,-230.0,-1.5,190.0,6.0,-110.0,6.0,-105.0
2017-10-20,2017,1,NJD,SJS,0,3,-111.0,119.0,-109.0,-139.0,1.5,-260.0,-1.5,210.0,5.5,-115.0,5.5,-115.0
2017-10-20,2017,3,BUF,VAN,2,4,-145.0,-165.0,125.0,145.0,-1.5,180.0,1.5,-210.0,5.5,110.0,5.5,105.0
2017-10-20,2017,5,DET,WSH,3,4,117.0,108.0,-137.0,-128.0,1.5,-290.0,-1.5,230.0,5.5,-110.0,5.5,-106.0
2017-10-20,2017,7,FLA,PIT,3,4,110.0,100.0,-130.0,-120.0,1.5,-275.0,-1.5,225.0,6.0,-110.0,6.0,-111.0
2017-10-20,2017,9,WPG,MIN,4,3,-130.0,-109.0,110.0,-111.0,1.5,-305.0,-1.5,245.0,5.5,-130.0,5.5,-125.0
2017-10-20,2017,11,ANA,MTL,6,2,-120.0,-101.0,100.0,-119.0,1.5,-295.0,-1.5,235.0,5.0,-135.0,5.0,-145.0
2017-10-21,2017,51,NYR,NSH,4,2,-120.0,-112.0,100.0,-108.0,-1.5,245.0,1.5,-305.0,5.5,-110.0,5.5,-110.0
2017-10-21,2017,53,PHI,EDM,2,1,-120.0,-128.0,100.0,108.0,-1.5,225.0,1.5,-275.0,5.5,-115.0,5.5,-112.0
2017-10-21,2017,55,CBJ,LAK,4,6,-145.0,-148.0,125.0,128.0,-1.5,200.0,1.5,-240.0,5.5,105.0,5.0,-140.0
2017-10-21,2017,57,NYI,SJS,5,3,-127.0,-136.0,107.0,116.0,-1.5,220.0,1.5,-270.0,5.5,-105.0,5.5,-105.0
2017-10-21,2017,59,BOS,BUF,4,5,-175.0,-186.0,155.0,166.0,-1.5,165.0,1.5,-185.0,5.5,-120.0,5.5,-119.0
2017-10-21,2017,61,OTT,TOR,6,3,-107.0,107.0,-113.0,-127.0,1.5,-275.0,-1.5,225.0,6.0,-125.0,6.0,-110.0
2017-10-21,2017,63,TBL,PIT,7,1,-160.0,-158.0,140.0,138.0,-1.5,185.0,1.5,-215.0,6.5,-105.0,6.5,-105.0
2017-10-21,2017,65,WSH,FLA,1,4,-170.0,-140.0,150.0,120.0,-1.5,200.0,1.5,-240.0,6.0,-105.0,5.5,-121.0
2017-10-21,2017,67,DAL,CAR,4,3,-138.0,-130.0,118.0,110.0,-1.5,220.0,1.5,-270.0,5.5,-125.0,5.5,105.0
2017-10-21,2017,69,ARI,CHI,2,4,145.0,115.0,-165.0,-135.0,1.5,-240.0,-1.5,200.0,5.5,-130.0,6.0,-105.0
2017-10-21,2017,71,CGY,MIN,2,4,-160.0,-161.0,140.0,141.0,-1.5,185.0,1.5,-215.0,6.0,-105.0,6.0,100.0
2017-10-21,2017,73,VGK,STL,3,2,133.0,117.0,-153.0,-137.0,1.5,-245.0,-1.5,205.0,5.5,-115.0,5.5,-115.0
2017-10-22,2017,1,DET,VAN,1,4,-150.0,-152.0,130.0,132.0,-1.5,189.0,1.5,-219.0,5.5,105.0,5.5,100.0
2017-10-23,2017,51,NYR,SJS,1,4,-125.0,-123.0,105.0,103.0,-1.5,235.0,1.5,-295.0,5.5,-105.0,5.5,100.0
2017-10-23,2017,53,TOR,LAK,3,2,-160.0,-143.0,140.0,123.0,-1.5,205.0,1.5,-245.0,6.0,-105.0,6.0,-105.0
2017-10-24,2017,1,PHI,ANA,2,6,-125.0,-140.0,105.0,120.0,-1.5,205.0,1.5,-245.0,5.5,-105.0,5.5,105.0
2017-10-24,2017,3,CAR,TBL,1,5,-105.0,-117.0,-115.0,-103.0,-1.5,245.0,1.5,-305.0,5.5,-110.0,5.5,-113.0
2017-10-24,2017,5,NYI,ARI,5,3,-185.0,-200.0,165.0,170.0,-1.5,150.0,1.5,-170.0,6.0,-105.0,6.0,-105.0
2017-10-24,2017,7,PIT,EDM,2,1,-155.0,-155.0,135.0,135.0,-1.5,175.0,1.5,-205.0,6.0,-105.0,6.0,-120.0
2017-10-24,2017,9,MTL,FLA,5,1,-130.0,-140.0,110.0,120.0,-1.5,215.0,1.5,-260.0,5.5,-110.0,5.5,-110.0
2017-10-24,2017,11,BUF,DET,1,0,-145.0,-125.0,125.0,105.0,-1.5,235.0,1.5,-295.0,5.5,-110.0,5.5,117.0
2017-10-24,2017,13,OTT,LAK,2,3,-140.0,-135.0,120.0,115.0,-1.5,220.0,1.5,-270.0,5.5,-105.0,5.5,100.0
2017-10-24,2017,15,MIN,VAN,0,1,-185.0,-185.0,165.0,165.0,-1.5,165.0,1.5,-185.0,5.5,100.0,5.5,105.0
2017-10-24,2017,17,NSH,CGY,2,3,-145.0,-155.0,125.0,135.0,-1.5,190.0,1.5,-230.0,5.5,-115.0,5.5,105.0
2017-10-24,2017,19,COL,DAL,5,3,110.0,115.0,-130.0,-135.0,1.5,-260.0,-1.5,215.0,6.0,105.0,6.0,100.0
2017-10-24,2017,21,VGK,CHI,4,2,140.0,162.0,-160.0,-182.0,1.5,-175.0,-1.5,155.0,6.0,100.0,5.5,-110.0
2017-10-25,2017,51,STL,CGY,5,2,-160.0,-170.0,140.0,150.0,-1.5,180.0,1.5,-210.0,5.5,-110.0,5.5,-105.0
2017-10-25,2017,53,CBJ,BUF,5,1,-230.0,-270.0,190.0,220.0,-1.5,105.0,1.5,-125.0,5.5,-120.0,5.5,101.0
2017-10-26,2017,1,BOS,SJS,2,1,-117.0,-113.0,-103.0,-107.0,-1.5,250.0,1.5,-315.0,5.5,-105.0,5.5,105.0
2017-10-26,2017,3,NYR,ARI,5,2,-185.0,-170.0,165.0,150.0,-1.5,170.0,1.5,-200.0,6.0,-110.0,6.0,-115.0
2017-10-26,2017,5,PIT,WPG,2,1,-180.0,-175.0,160.0,155.0,-1.5,165.0,1.5,-185.0,6.5,-105.0,6.0,-120.0
2017-10-26,2017,7,TOR,CAR,3,6,-160.0,-153.0,140.0,133.0,-1.5,180.0,1.5,-210.0,6.0,-110.0,6.0,-110.0
2017-10-26,2017,9,TBL,DET,3,2,-230.0,-205.0,190.0,175.0,-1.5,140.0,1.5,-160.0,5.5,-130.0,5.5,-110.0
2017-10-26,2017,11,OTT,PHI,5,4,-130.0,-116.0,110.0,-104.0,-1.5,255.0,1.5,-320.0,5.5,-115.0,5.5,120.0
2017-10-26,2017,13,MTL,LAK,0,4,-120.0,-127.0,100.0,107.0,-1.5,230.0,1.5,-290.0,5.5,100.0,5.5,119.0
2017-10-26,2017,15,FLA,ANA,8,3,-117.0,-130.0,-103.0,110.0,-1.5,215.0,1.5,-265.0,5.5,-110.0,5.5,-115.0
2017-10-26,2017,17,MIN,NYI,6,4,-143.0,-130.0,123.0,110.0,-1.5,220.0,1.5,-270.0,5.5,-115.0,5.5,-105.0
2017-10-26,2017,19,EDM,DAL,5,4,-120.0,-123.0,100.0,103.0,-1.5,220.0,1.5,-270.0,6.0,-110.0,6.0,100.0
2017-10-26,2017,21,VAN,WSH,6,2,133.0,112.0,-153.0,-132.0,1.5,-270.0,-1.5,220.0,5.5,100.0,5.0,-140.0
2017-10-27,2017,51,VGK,COL,7,0,-128.0,-120.0,108.0,100.0,-1.5,225.0,1.5,-275.0,5.5,-120.0,5.5,-130.0
2017-10-27,2017,53,CBJ,WPG,2,1,-205.0,-200.0,175.0,170.0,-1.5,145.0,1.5,-165.0,6.5,-105.0,6.0,-105.0
2017-10-27,2017,55,NJD,OTT,5,4,-122.0,-136.0,102.0,116.0,-1.5,205.0,1.5,-245.0,5.5,-120.0,5.5,-115.0
2017-10-27,2017,57,CAR,STL,1,2,-123.0,-118.0,103.0,-102.0,-1.5,245.0,1.5,-305.0,5.5,-105.0,5.5,-110.0
2017-10-27,2017,59,CHI,NSH,1,2,-130.0,-130.0,110.0,110.0,-1.5,220.0,1.5,-270.0,5.5,-105.0,5.5,100.0
2017-10-27,2017,61,CGY,DAL,1,2,-145.0,-135.0,125.0,115.0,-1.5,210.0,1.5,-260.0,6.0,-120.0,6.0,-110.0
2017-10-28,2017,1,BUF,SJS,2,3,108.0,103.0,-128.0,-123.0,1.5,-315.0,-1.5,250.0,5.5,110.0,5.5,105.0
2017-10-28,2017,3,TBL,ANA,1,4,-175.0,-170.0,155.0,150.0,-1.5,170.0,1.5,-200.0,5.5,-115.0,5.5,-115.0
2017-10-28,2017,5,BOS,LAK,1,2,-115.0,-130.0,-105.0,110.0,-1.5,225.0,1.5,-275.0,5.5,105.0,5.5,115.0
2017-10-28,2017,7,NJD,ARI,4,3,-160.0,-153.0,140.0,133.0,-1.5,190.0,1.5,-230.0,6.0,-110.0,6.0,-110.0
2017-10-28,2017,9,FLA,DET,2,3,-157.0,-160.0,137.0,140.0,-1.5,185.0,1.5,-215.0,5.5,-110.0,5.5,-120.0
2017-10-28,2017,11,TOR,PHI,2,4,-160.0,-140.0,140.0,120.0,-1.5,200.0,1.5,-240.0,6.5,-105.0,6.0,-110.0
2017-10-28,2017,13,MTL,NYR,5,4,-138.0,-150.0,118.0,130.0,-1.5,190.0,1.5,-230.0,5.5,-110.0,5.5,-115.0
2017-10-28,2017,15,MIN,PIT,2,1,-102.0,-105.0,-118.0,-115.0,1.5,-315.0,-1.5,250.0,6.0,100.0,5.5,-130.0
2017-10-28,2017,17,NSH,NYI,2,6,-133.0,-127.0,113.0,107.0,-1.5,220.0,1.5,-270.0,5.5,-110.0,5.5,-115.0
2017-10-28,2017,19,STL,CBJ,4,1,-140.0,-135.0,120.0,115.0,-1.5,210.0,1.5,-260.0,5.5,-110.0,5.5,100.0
2017-10-28,2017,21,COL,CHI,6,3,108.0,-102.0,-128.0,-118.0,1.5,-290.0,-1.5,230.0,6.0,-105.0,6.0,100.0
2017-10-28,2017,23,EDM,WSH,2,5,-130.0,-131.0,110.0,111.0,-1.5,210.0,1.5,-260.0,5.5,-105.0,5.5,-105.0
2017-10-29,2017,51,CAR,ANA,3,4,-147.0,-165.0,127.0,145.0,-1.5,170.0,1.5,-200.0,5.5,-110.0,5.5,100.0
2017-10-29,2017,53,WPG,PIT,7,1,-115.0,-109.0,-105.0,-111.0,1.5,-305.0,-1.5,245.0,6.0,-120.0,6.0,-115.0
2017-10-29,2017,55,CGY,WSH,2,1,-122.0,-140.0,102.0,120.0,-1.5,210.0,1.5,-260.0,5.5,-115.0,5.5,-120.0
2017-10-30,2017,1,NYI,VGK,6,3,-175.0,-170.0,155.0,150.0,-1.5,170.0,1.5,-200.0,5.5,-125.0,5.5,-116.0
2017-10-30,2017,3,PHI,ARI,3,4,-220.0,-180.0,190.0,160.0,-1.5,165.0,1.5,-185.0,6.0,100.0,6.0,-110.0
2017-10-30,2017,5,CBJ,BOS,4,3,-150.0,-145.0,130.0,125.0,-1.5,195.0,1.5,-235.0,5.5,100.0,5.5,-101.0
2017-10-30,2017,7,OTT,MTL,3,8,-128.0,-115.0,108.0,-105.0,-1.5,240.0,1.5,-300.0,5.5,-105.0,5.5,-107.0
2017-10-30,2017,9,FLA,TBL,5,8,107.0,-105.0,-127.0,-115.0,1.5,-300.0,-1.5,240.0,5.5,-120.0,5.5,-123.0
2017-10-30,2017,11,STL,LAK,4,2,-127.0,-136.0,107.0,116.0,-1.5,215.0,1.5,-265.0,5.5,110.0,5.5,130.0
2017-10-30,2017,13,VAN,DAL,1,2,-103.0,117.0,-117.0,-137.0,1.5,-240.0,-1.5,200.0,6.0,100.0,5.0,-125.0
2017-10-30,2017,15,SJS,TOR,3,2,-115.0,-118.0,-105.0,-102.0,-1.5,240.0,1.5,-300.0,6.0,-105.0,6.0,-115.0
