date,season_start,base_rot,home_team,away_team,home_score,away_score,home_ml_open,home_ml_close,away_ml_open,away_ml_close,home_puckline,home_puckline_price,away_puckline,away_puckline_price,total_open,total_open_price,total_close,total_close_price
2021-10-23,2021,17,PIT,TOR,7,1,105.0,150.0,-125.0,-165.0,1.5,-180.0,-1.5,160.0,6.5,-105.0,6.0,100.0
2021-10-23,2021,19,CBJ,CAR,1,5,130.0,132.0,-150.0,-145.0,1.5,-185.0,-1.5,165.0,5.5,-115.0,5.5,-110.0
2021-10-23,2021,21,PHI,FLA,2,4,-105.0,130.0,-115.0,-140.0,1.5,-190.0,-1.5,170.0,6.5,-110.0,6.5,100.0
2021-10-23,2021,23,WPG,NSH,6,4,-130.0,-124.0,110.0,114.0,-1.5,195.0,1.5,-220.0,5.5,-135.0,5.5,-120.0
2021-10-23,2021,25,NJD,BUF,2,1,-170.0,-180.0,145.0,160.0,-1.5,140.0,1.5,-160.0,6.5,-105.0,6.0,-110.0
2021-10-23,2021,27,MTL,DET,6,1,-160.0,-165.0,135.0,150.0,-1.5,150.0,1.5,-170.0,5.5,-120.0,5.5,100.0
2021-10-23,2021,29,STL,LAK,7,3,-170.0,-165.0,145.0,150.0,-1.5,145.0,1.5,-165.0,5.5,-120.0,5.5,-105.0
2021-10-23,2021,31,ARI,NYI,0,3,140.0,175.0,-165.0,-195.0,1.5,-160.0,-1.5,140.0,5.5,-115.0,5.5,100.0
2021-10-23,2021,33,SEA,VAN,2,4,-115.0,-134.0,-105.0,124.0,-1.5,180.0,1.5,-205.0,6.0,100.0,6.0,100.0
2021-10-24,2021,35,BOS,SJS,4,3,-185.0,-220.0,155.0,200.0,-1.5,110.0,1.5,-130.0,6.0,-110.0,5.5,-120.0
2021-10-24,2021,37,MIN,NSH,2,5,-160.0,-180.0,135.0,160.0,-1.5,135.0,1.5,-155.0,5.5,-120.0,5.5,-115.0
2021-10-24,2021,39,CHI,DET,3,6,-150.0,-155.0,130.0,140.0,-1.5,155.0,1.5,-175.0,6.0,-105.0,5.5,-115.0
2021-10-24,2021,41,VGK,NYI,0,2,-140.0,-123.0,120.0,113.0,-1.5,185.0,1.5,-210.0,5.5,-110.0,5.5,-105.0
2021-10-25,2021,43,CBJ,DAL,4,1,110.0,115.0,-130.0,-125.0,1.5,-220.0,-1.5,195.0,5.5,100.0,5.5,120.0
2021-10-25,2021,45,NYR,CGY,1,5,-140.0,-138.0,120.0,128.0,-1.5,170.0,1.5,-190.0,5.5,-125.0,5.5,100.0
2021-10-25,2021,47,FLA,ARI,5,3,-320.0,-400.0,260.0,330.0,-1.5,-155.0,1.5,135.0,6.0,-115.0,6.0,-115.0
2021-10-25,2021,49,CAR,TOR,4,1,-110.0,-115.0,-110.0,105.0,1.5,-310.0,-1.5,260.0,6.0,-110.0,6.0,-115.0
2021-10-25,2021,51,OTT,WSH,5,7,140.0,135.0,-165.0,-150.0,1.5,-175.0,-1.5,155.0,6.5,-110.0,6.0,-120.0
2021-10-25,2021,53,BUF,TBL,5,1,165.0,150.0,-195.0,-165.0,1.5,-165.0,-1.5,145.0,6.0,-115.0,6.0,-110.0
2021-10-25,2021,55,STL,LAK,3,0,-180.0,-174.0,150.0,157.0,-1.5,130.0,1.5,-150.0,6.0,-110.0,5.5,-135.0
2021-10-26,2021,57,PIT,TBL,1,5,120.0,110.0,-140.0,-120.0,1.5,-205.0,-1.5,180.0,6.5,100.0,5.5,100.0
2021-10-26,2021,59,NJD,CGY,3,5,-110.0,-115.0,-110.0,105.0,-1.5,210.0,1.5,-240.0,6.0,-110.0,6.0,100.0
2021-10-26,2021,61,COL,VGK,1,3,-170.0,-180.0,145.0,160.0,-1.5,130.0,1.5,-150.0,6.0,-120.0,6.0,100.0
2021-10-26,2021,63,NSH,SJS,3,1,-135.0,-132.0,115.0,122.0,-1.5,175.0,1.5,-200.0,6.0,-110.0,6.0,100.0
2021-10-26,2021,65,VAN,MIN,2,3,-110.0,105.0,-110.0,-115.0,1.5,-230.0,-1.5,200.0,5.5,-125.0,6.0,-105.0
2021-10-26,2021,67,SEA,MTL,5,1,-120.0,-123.0,100.0,113.0,-1.5,200.0,1.5,-230.0,5.5,-120.0,5.5,-110.0
2021-10-26,2021,69,ANA,WPG,3,4,125.0,123.0,-145.0,-133.0,1.5,-210.0,-1.5,185.0,5.5,-125.0,5.5,-115.0
2021-10-27,2021,71,WSH,DET,2,3,-195.0,-206.0,165.0,186.0,-1.5,105.0,1.5,-125.0,6.5,-105.0,6.5,-105.0
2021-10-27,2021,73,FLA,BOS,4,1,-120.0,-129.0,100.0,119.0,-1.5,185.0,1.5,-210.0,6.0,100.0,5.5,-125.0
2021-10-27,2021,75,CHI,TOR,2,3,130.0,186.0,-150.0,-206.0,1.5,-135.0,-1.5,115.0,6.5,-110.0,6.0,-120.0
2021-10-27,2021,77,DAL,VGK,2,3,-115.0,-162.0,-105.0,147.0,-1.5,160.0,1.5,-180.0,5.5,-110.0,5.5,110.0
2021-10-27,2021,79,EDM,PHI,3,5,-165.0,-195.0,140.0,175.0,-1.5,120.0,1.5,-140.0,6.5,-115.0,6.5,-130.0
2021-10-28,2021,1,PIT,CGY,0,4,-120.0,-106.0,100.0,-104.0,-1.5,220.0,1.5,-250.0,6.0,-110.0,5.5,-115.0
2021-10-28,2021,3,CAR,BOS,3,0,-130.0,-131.0,110.0,121.0,-1.5,175.0,1.5,-200.0,5.5,-125.0,5.5,-115.0
2021-10-28,2021,5,TBL,ARI,5,1,-290.0,-330.0,235.0,285.0,-1.5,-135.0,1.5,115.0,5.5,-110.0,5.5,-120.0
2021-10-28,2021,7,STL,COL,3,4,100.0,100.0,-120.0,-110.0,1.5,-240.0,-1.5,210.0,6.0,-120.0,6.0,-105.0
2021-10-28,2021,9,ANA,BUF,3,4,-130.0,-126.0,110.0,116.0,-1.5,180.0,1.5,-205.0,5.5,-115.0,5.5,-110.0
2021-10-28,2021,11,SEA,MIN,4,1,110.0,-105.0,-130.0,-105.0,1.5,-240.0,-1.5,210.0,6.0,-105.0,5.5,-120.0
2021-10-28,2021,13,VAN,PHI,1,2,-115.0,-137.0,-105.0,127.0,-1.5,175.0,1.5,-200.0,6.0,-110.0,6.0,-130.0
2021-10-28,2021,15,SJS,MTL,0,4,-135.0,-126.0,115.0,116.0,-1.5,185.0,1.5,-210.0,5.5,-125.0,5.5,-120.0
2021-10-28,2021,17,LAK,WPG,2,3,-105.0,-120.0,-115.0,110.0,1.5,-270.0,-1.5,235.0,5.5,-115.0,5.5,-125.0
2021-10-29,2021,19,NYR,CBJ,4,0,-145.0,-186.0,125.0,166.0,-1.5,140.0,1.5,-160.0,5.5,-115.0,5.5,105.0
2021-10-29,2021,21,WSH,ARI,2,0,-310.0,-320.0,250.0,280.0,-1.5,-130.0,1.5,110.0,6.0,-120.0,6.0,-115.0
2021-10-29,2021,23,CAR,CHI,6,3,-195.0,-210.0,165.0,190.0,-1.5,115.0,1.5,-135.0,5.5,-125.0,6.0,-105.0
2021-10-29,2021,25,DET,FLA,2,3,150.0,158.0,-180.0,-176.0,1.5,-160.0,-1.5,140.0,6.0,-105.0,6.0,-110.0
2021-10-29,2021,27,VGK,ANA,5,4,-260.0,-220.0,210.0,200.0,-1.5,115.0,1.5,-135.0,6.0,-105.0,5.5,-105.0
2021-10-29,2021,29,DAL,OTT,1,4,-170.0,-186.0,145.0,166.0,-1.5,140.0,1.5,-160.0,5.5,-115.0,5.5,-110.0
2021-10-30,2021,31,NSH,NYI,3,2,-110.0,102.0,-110.0,-112.0,1.5,-250.0,-1.5,220.0,5.5,-110.0,5.5,110.0
2021-10-30,2021,33,LAK,MTL,5,2,-125.0,-110.0,105.0,100.0,-1.5,210.0,1.5,-240.0,5.5,-125.0,5.5,100.0
2021-10-30,2021,35,SJS,WPG,2,1,-110.0,122.0,-110.0,-132.0,1.5,-225.0,-1.5,200.0,6.0,-110.0,6.0,100.0
2021-10-30,2021,37,PIT,NJD,2,4,-150.0,-155.0,130.0,140.0,-1.5,160.0,1.5,-180.0,6.0,-110.0,6.0,-110.0
2021-10-30,2021,39,TOR,DET,5,4,-255.0,-290.0,205.0,250.0,-1.5,-125.0,1.5,105.0,6.0,-120.0,6.0,100.0
2021-10-30,2021,41,BOS,FLA,3,2,-125.0,-141.0,105.0,130.0,-1.5,170.0,1.5,-190.0,6.0,-110.0,6.0,105.0
2021-10-30,2021,43,STL,CHI,1,0,-180.0,-200.0,150.0,180.0,-1.5,115.0,1.5,-135.0,6.0,-115.0,6.0,105.0
2021-10-30,2021,45,COL,MIN,4,1,-170.0,-155.0,145.0,140.0,-1.5,150.0,1.5,-170.0,6.0,-110.0,6.0,100.0
2021-10-30,2021,47,CGY,PHI,4,0,-145.0,-152.0,125.0,137.0,-1.5,160.0,1.5,-180.0,6.0,-110.0,6.0,-115.0
2021-10-30,2021,49,VAN,EDM,1,2,125.0,113.0,-145.0,-123.0,1.5,-200.0,-1.5,175.0,6.5,100.0,6.5,-120.0
2021-10-31,2021,51,CAR,ARI,2,1,-310.0,-330.0,250.0,285.0,-1.5,-135.0,1.5,115.0,6.0,-115.0,5.5,-125.0
2021-10-31,2021,53,LAK,BUF,3,2,-135.0,-125.0,115.0,115.0,-1.5,195.0,1.5,-220.0,5.5,-115.0,5.5,-115.0
2021-10-31,2021,55,ANA,MTL,4,2,100.0,-115.0,-120.0,105.0,-1.5,215.0,1.5,-245.0,5.5,-125.0,5.5,-110.0
2021-10-31,2021,57,NJD,CBJ,3,4,-115.0,-130.0,-105.0,120.0,-1.5,185.0,1.5,-210.0,6.0,-110.0,5.5,-115.0
2021-10-31,2021,59,SEA,NYR,1,3,-105.0,104.0,-115.0,-114.0,1.5,-240.0,-1.5,210.0,6.0,-105.0,5.5,105.0
2021-11-01,2021,61,TBL,WSH,3,2,-140.0,-135.0,120.0,125.0,-1.5,170.0,1.5,-190.0,6.0,100.0,5.5,-120.0
2021-11-01,2021,63,CHI,OTT,5,1,-135.0,-138.0,115.0,128.0,-1.5,175.0,1.5,-200.0,6.0,-110.0,6.0,-110.0
2021-11-01,2021,65,EDM,SEA,5,2,-210.0,-240.0,175.0,210.0,-1.5,100.0,1.5,-120.0,6.5,-110.0,6.5,100.0
2021-11-02,2021,67,PHI,ARI,3,0,-200.0,-230.0,170.0,205.0,-1.5,110.0,1.5,-130.0,5.5,-115.0,5.5,-105.0
2021-11-02,2021,69,TOR,VGK,4,0,-170.0,-200.0,145.0,180.0,-1.5,135.0,1.5,-155.0,6.0,-110.0,5.5,-120.0
2021-11-02,2021,71,MTL,DET,3,0,-145.0,-140.0,125.0,130.0,-1.5,170.0,1.5,-190.0,5.5,-110.0,5.5,100.0
2021-11-02,2021,73,WPG,DAL,4,3,-130.0,-105.0,110.0,-105.0,1.5,-250.0,-1.5,220.0,5.5,-115.0,5.5,-115.0
2021-11-02,2021,75,MIN,OTT,5,4,-200.0,-200.0,170.0,180.0,-1.5,115.0,1.5,-135.0,5.5,-120.0,5.5,-120.0
2021-11-02,2021,77,CGY,NSH,2,3,-140.0,-150.0,120.0,135.0,-1.5,165.0,1.5,-185.0,6.0,100.0,5.5,-105.0
2021-11-02,2021,79,VAN,NYR,3,2,-105.0,110.0,-115.0,-120.0,1.5,-230.0,-1.5,200.0,5.5,-105.0,5.5,105.0
2021-11-02,2021,81,ANA,NJD,4,0,-110.0,115.0,-110.0,-125.0,1.5,-220.0,-1.5,195.0,5.5,-115.0,5.5,-110.0
2021-11-02,2021,83,SJS,BUF,5,3,-170.0,-145.0,145.0,132.0,-1.5,165.0,1.5,-185.0,6.0,-110.0,5.5,-105.0
2021-11-03,2021,1,CHI,CAR,3,4,125.0,139.0,-145.0,-154.0,1.5,-180.0,-1.5,160.0,5.5,-120.0,6.0,-110.0
2021-11-03,2021,3,EDM,NSH,5,2,-185.0,-220.0,155.0,200.0,-1.5,105.0,1.5,-125.0,6.0,-110.0,6.0,-120.0
2021-11-03,2021,5,COL,CBJ,4,5,-245.0,-180.0,195.0,160.0,-1.5,135.0,1.5,-155.0,5.5,-110.0,5.5,-115.0
2021-11-03,2021,7,LAK,STL,3,2,105.0,130.0,-125.0,-140.0,1.5,-200.0,-1.5,175.0,5.5,-110.0,5.5,-115.0
2021-11-04,2021,9,MTL,NYI,2,6,120.0,119.0,-140.0,-129.0,1.5,-230.0,-1.5,200.0,5.5,-110.0,5.5,115.0
2021-11-04,2021,11,OTT,VGK,1,5,115.0,107.0,-135.0,-117.0,1.5,-240.0,-1.5,210.0,6.0,-110.0,5.5,-115.0
2021-11-04,2021,13,TOR,TBL,2,1,-120.0,-136.0,100.0,126.0,-1.5,175.0,1.5,-200.0,6.5,-105.0,5.5,-115.0
2021-11-04,2021,15,PIT,PHI,3,2,-135.0,-126.0,115.0,116.0,-1.5,180.0,1.5,-205.0,6.0,-115.0,6.0,-105.0
2021-11-04,2021,17,BOS,DET,5,1,-255.0,-260.0,205.0,230.0,-1.5,-110.0,1.5,-110.0,5.5,-115.0,5.5,-105.0
2021-11-04,2021,19,FLA,WSH,5,4,-145.0,-143.0,125.0,131.0,-1.5,165.0,1.5,-185.0,6.0,100.0,6.0,-115.0
2021-11-04,2021,21,CGY,DAL,3,4,-135.0,-140.0,115.0,130.0,-1.5,170.0,1.5,-190.0,5.5,-110.0,5.5,110.0
2021-11-04,2021,23,SEA,BUF,5,2,-160.0,-190.0,135.0,170.0,-1.5,125.0,1.5,-145.0,5.5,-110.0,5.5,-110.0
2021-11-04,2021,25,SJS,STL,3,5,110.0,-101.0,-130.0,-109.0,1.5,-235.0,-1.5,205.0,5.5,-115.0,5.5,-125.0
2021-11-05,2021,27,WPG,CHI,5,1,-165.0,-146.0,140.0,133.0,-1.5,155.0,1.5,-175.0,6.0,105.0,6.0,-115.0
2021-11-05,2021,29,EDM,NYR,6,5,-160.0,-160.0,135.0,145.0,-1.5,145.0,1.5,-165.0,6.0,-110.0,6.0,-120.0
2021-11-05,2021,31,ANA,ARI,3,1,-150.0,-168.0,130.0,153.0,-1.5,155.0,1.5,-175.0,5.5,105.0,5.5,120.0
2021-11-05,2021,33,VAN,NSH,2,3,-115.0,-130.0,-105.0,120.0,-1.5,195.0,1.5,-220.0,5.5,-110.0,5.5,-105.0
2021-11-05,2021,35,LAK,NJD,3,2,-120.0,-120.0,100.0,110.0,-1.5,190.0,1.5,-215.0,5.5,100.0,5.5,-115.0
2021-11-06,2021,37,OTT,TBL,3,5,160.0,135.0,-190.0,-150.0,1.5,-175.0,-1.5,155.0,6.5,105.0,6.0,-115.0
2021-11-06,2021,39,FLA,CAR,5,2,-130.0,-119.0,110.0,109.0,-1.5,190.0,1.5,-215.0,6.5,100.0,6.0,-110.0
2021-11-06,2021,41,TOR,BOS,5,2,-135.0,-128.0,115.0,118.0,-1.5,185.0,1.5,-210.0,6.0,100.0,5.5,-110.0
2021-11-06,2021,43,CBJ,COL,4,2,135.0,155.0,-160.0,-170.0,1.5,-175.0,-1.5,155.0,6.0,100.0,5.5,100.0
2021-11-06,2021,45,BUF,DET,3,4,-115.0,-105.0,-105.0,-105.0,1.5,-300.0,-1.5,250.0,6.0,100.0,5.5,110.0
2021-11-06,2021,47,MTL,VGK,2,5,-105.0,-106.0,-115.0,-104.0,-1.5,220.0,1.5,-250.0,5.5,-110.0,5.5,100.0
2021-11-06,2021,49,PIT,MIN,4,5,-115.0,-116.0,-105.0,106.0,-1.5,200.0,1.5,-230.0,6.0,-110.0,5.5,-125.0
2021-11-06,2021,51,WSH,PHI,1,2,-150.0,-160.0,130.0,145.0,-1.5,150.0,1.5,-170.0,5.5,-120.0,6.0,-115.0
2021-11-06,2021,53,WPG,NYI,0,2,-115.0,119.0,-105.0,-129.0,1.5,-220.0,-1.5,195.0,6.0,100.0,5.5,-115.0
2021-11-06,2021,55,ARI,SEA,5,4,135.0,180.0,-160.0,-200.0,1.5,-150.0,-1.5,130.0,5.5,-110.0,5.5,110.0
2021-11-06,2021,57,CGY,NYR,6,0,-140.0,-150.0,120.0,135.0,-1.5,160.0,1.5,-180.0,5.5,-110.0,5.5,105.0
2021-11-06,2021,59,SJS,NJD,2,3,-140.0,-125.0,120.0,115.0,-1.5,185.0,1.5,-210.0,5.5,-120.0,5.5,-110.0
2021-11-07,2021,61,DET,VGK,5,2,115.0,-105.0,-135.0,-105.0,1.5,-250.0,-1.5,220.0,5.5,-110.0,5.5,-115.0
2021-11-07,2021,63,CHI,NSH,2,1,-110.0,-101.0,-110.0,-109.0,-1.5,250.0,1.5,-300.0,5.5,-120.0,5.5,-120.0
2021-11-07,2021,65,ANA,STL,4,1,145.0,135.0,-170.0,-150.0,1.5,-185.0,-1.5,165.0,5.5,100.0,5.5,-105.0
2021-11-07,2021,67,MIN,NYI,5,2,-125.0,-105.0,105.0,-105.0,-1.5,230.0,1.5,-260.0,5.5,100.0,5.5,-110.0
