date,season_start,base_rot,home_team,away_team,home_score,away_score,home_ml_open,home_ml_close,away_ml_open,away_ml_close,home_puckline,home_puckline_price,away_puckline,away_puckline_price,total_open,total_open_price,total_close,total_close_price
2018-10-13,2018,51,PHI,VGK,0,1,-134.0,-110.0,114.0,100.0,-1.5,245.0,1.5,-305.0,6.0,-120.0,6.0,-120.0
2018-10-13,2018,53,NYR,EDM,1,2,-103.0,-105.0,-117.0,-105.0,1.5,-295.0,-1.5,235.0,6.0,-105.0,6.0,-105.0
2018-10-13,2018,55,OTT,LAK,5,1,125.0,132.0,-145.0,-145.0,1.5,-210.0,-1.5,180.0,6.0,-105.0,6.0,-105.0
2018-10-13,2018,57,MIN,CAR,4,5,-160.0,-135.0,140.0,125.0,-1.5,195.0,1.5,-235.0,6.0,-105.0,6.0,-110.0
2018-10-13,2018,59,WSH,TOR,2,4,-123.0,-110.0,103.0,100.0,-1.5,220.0,1.5,-270.0,7.0,-110.0,6.5,-130.0
2018-10-13,2018,61,TBL,CBJ,8,2,-185.0,-170.0,160.0,155.0,-1.5,165.0,1.5,-185.0,6.0,100.0,6.0,-115.0
2018-10-13,2018,63,MTL,PIT,4,3,146.0,145.0,-167.0,-160.0,1.5,-200.0,-1.5,170.0,6.0,-115.0,6.0,-130.0
2018-10-13,2018,65,FLA,VAN,2,3,-200.0,-200.0,170.0,180.0,-1.5,140.0,1.5,-160.0,6.5,-105.0,6.5,-105.0
2018-10-13,2018,67,BOS,DET,8,2,-270.0,-240.0,222.0,210.0,-1.5,120.0,1.5,-140.0,6.0,-105.0,6.0,105.0
2018-10-13,2018,69,DAL,ANA,5,3,-168.0,-165.0,146.0,150.0,-1.5,175.0,1.5,-205.0,5.5,-110.0,5.5,-105.0
2018-10-13,2018,71,NSH,NYI,5,2,-240.0,-220.0,199.0,200.0,-1.5,125.0,1.5,-145.0,6.0,-115.0,6.0,100.0
2018-10-13,2018,73,CHI,STL,4,3,-107.0,100.0,-113.0,-110.0,1.5,-300.0,-1.5,240.0,6.0,-110.0,6.0,-120.0
2018-10-13,2018,75,ARI,BUF,0,3,-125.0,-146.0,105.0,133.0,-1.5,185.0,1.5,-215.0,5.5,-110.0,5.5,-105.0
2018-10-13,2018,77,COL,CGY,2,3,-130.0,-125.0,110.0,115.0,-1.5,200.0,1.5,-240.0,6.0,-110.0,6.5,-110.0
2018-10-14,2018,1,NJD,SJS,3,2,110.0,100.0,-130.0,-110.0,1.5,-290.0,-1.5,230.0,6.0,-110.0,6.0,105.0
2018-10-14,2018,3,WPG,CAR,3,1,-205.0,-170.0,172.0,155.0,-1.5,160.0,1.5,-180.0,6.0,-120.0,6.5,-110.0
2018-10-14,2018,5,STL,ANA,2,3,-148.0,-160.0,128.0,145.0,-1.5,185.0,1.5,-215.0,5.5,-120.0,5.5,-110.0
2018-10-15,2018,51,OTT,DAL,4,1,144.0,155.0,-165.0,-170.0,1.5,-185.0,-1.5,165.0,6.0,-120.0,6.5,100.0
2018-10-15,2018,53,MTL,DET,7,3,-155.0,-155.0,135.0,140.0,-1.5,180.0,1.5,-210.0,5.0,-110.0,6.0,100.0
2018-10-15,2018,55,TOR,LAK,4,1,-230.0,-170.0,192.0,155.0,-1.5,150.0,1.5,-170.0,6.0,-120.0,6.0,-120.0
2018-10-15,2018,57,NSH,MIN,4,2,-180.0,-195.0,155.0,175.0,-1.5,145.0,1.5,-165.0,6.0,-110.0,6.0,100.0
2018-10-16,2018,1,NJD,DAL,3,0,-130.0,-135.0,110.0,125.0,-1.5,200.0,1.5,-240.0,6.0,-110.0,6.0,-115.0
2018-10-16,2018,3,PHI,FLA,6,5,-130.0,-110.0,110.0,100.0,-1.5,210.0,1.5,-260.0,6.0,-110.0,6.0,-120.0
2018-10-16,2018,5,PIT,VAN,2,3,-230.0,-260.0,190.0,230.0,-1.5,125.0,1.5,-145.0,6.5,-110.0,6.5,-105.0
2018-10-16,2018,7,NYR,COL,3,2,105.0,120.0,-125.0,-130.0,1.5,-235.0,-1.5,195.0,6.0,-110.0,6.0,-110.0
2018-10-16,2018,9,TBL,CAR,4,2,-180.0,-160.0,160.0,145.0,-1.5,175.0,1.5,-205.0,6.0,-110.0,6.5,-110.0
2018-10-16,2018,11,WPG,EDM,4,5,-160.0,-195.0,140.0,175.0,-1.5,150.0,1.5,-170.0,6.0,-110.0,6.0,-110.0
2018-10-16,2018,13,MIN,ARI,2,1,-160.0,-155.0,140.0,140.0,-1.5,180.0,1.5,-210.0,5.5,-110.0,5.5,-110.0
2018-10-16,2018,15,VGK,BUF,4,1,-185.0,-205.0,165.0,185.0,-1.5,136.0,1.5,-156.0,6.0,-110.0,5.5,-115.0
2018-10-17,2018,51,WSH,NYR,4,3,-260.0,-240.0,215.0,210.0,-1.5,105.0,1.5,-125.0,6.0,-115.0,6.0,-115.0
2018-10-17,2018,53,MTL,STL,3,2,-115.0,104.0,-105.0,-114.0,1.5,-315.0,-1.5,250.0,5.5,-115.0,5.5,-115.0
2018-10-17,2018,55,CGY,BOS,5,2,-110.0,-110.0,-110.0,100.0,-1.5,250.0,1.5,-315.0,6.0,100.0,6.0,-105.0
2018-10-17,2018,57,ANA,NYI,4,1,-180.0,-145.0,155.0,132.0,-1.5,190.0,1.5,-230.0,6.0,100.0,5.5,-110.0
2018-10-18,2018,1,TOR,PIT,0,3,-128.0,-140.0,108.0,130.0,-1.5,185.0,1.5,-215.0,6.0,-110.0,6.5,-130.0
2018-10-18,2018,3,CBJ,PHI,6,3,-138.0,-155.0,118.0,140.0,-1.5,185.0,1.5,-215.0,6.0,-110.0,6.0,-110.0
2018-10-18,2018,5,NJD,COL,3,5,-140.0,-130.0,120.0,120.0,-1.5,190.0,1.5,-230.0,6.0,-110.0,6.0,-110.0
2018-10-18,2018,7,TBL,DET,3,1,-300.0,-290.0,245.0,250.0,-1.5,-110.0,1.5,-110.0,6.0,-110.0,6.0,-120.0
2018-10-18,2018,9,WPG,VAN,4,1,-215.0,-265.0,180.0,235.0,-1.5,110.0,1.5,-130.0,6.5,-110.0,6.0,100.0
2018-10-18,2018,11,CHI,ARI,1,4,-143.0,-150.0,123.0,135.0,-1.5,185.0,1.5,-215.0,6.0,-110.0,5.5,-115.0
2018-10-18,2018,13,EDM,BOS,3,2,-113.0,110.0,-107.0,-120.0,1.5,-265.0,-1.5,215.0,6.0,-110.0,6.0,-110.0
2018-10-18,2018,15,SJS,BUF,5,1,-230.0,-240.0,192.0,210.0,-1.5,115.0,1.5,-135.0,5.5,-110.0,5.5,-110.0
2018-10-18,2018,17,LAK,NYI,2,7,-170.0,-165.0,148.0,150.0,-1.5,170.0,1.5,-200.0,6.0,-110.0,5.5,-110.0
2018-10-19,2018,51,WSH,FLA,5,6,-170.0,-140.0,148.0,130.0,-1.5,180.0,1.5,-210.0,6.5,-110.0,6.5,100.0
2018-10-19,2018,53,DAL,MIN,1,3,-155.0,-136.0,135.0,126.0,-1.5,200.0,1.5,-240.0,6.0,-110.0,6.0,115.0
2018-10-19,2018,55,CGY,NSH,3,5,100.0,110.0,-120.0,-120.0,1.5,-270.0,-1.5,220.0,6.0,-110.0,6.0,100.0
2018-10-20,2018,1,PHI,NJD,5,2,-122.0,-125.0,102.0,115.0,-1.5,220.0,1.5,-270.0,6.0,-120.0,6.0,-120.0
2018-10-20,2018,3,CAR,COL,1,3,-143.0,-150.0,123.0,135.0,-1.5,190.0,1.5,-230.0,6.0,-120.0,6.0,-135.0
2018-10-20,2018,5,WPG,ARI,5,3,-230.0,-190.0,192.0,170.0,-1.5,141.0,1.5,-160.0,5.5,-120.0,5.5,-110.0
2018-10-20,2018,7,LAK,BUF,1,5,-170.0,-180.0,150.0,160.0,-1.5,165.0,1.5,-185.0,5.5,-110.0,5.5,105.0
2018-10-20,2018,9,FLA,DET,3,4,-215.0,-200.0,185.0,180.0,-1.5,140.0,1.5,-160.0,6.5,-110.0,6.5,110.0
2018-10-20,2018,11,CBJ,CHI,1,4,-163.0,-145.0,143.0,132.0,-1.5,185.0,1.5,-215.0,6.0,-105.0,6.0,-115.0
2018-10-20,2018,13,TOR,STL,1,4,-168.0,-160.0,146.0,145.0,-1.5,180.0,1.5,-210.0,6.0,-125.0,6.0,-125.0
2018-10-20,2018,15,OTT,MTL,4,3,105.0,105.0,-125.0,-115.0,1.5,-275.0,-1.5,225.0,6.0,100.0,6.0,-105.0
2018-10-20,2018,17,MIN,TBL,5,4,120.0,130.0,-140.0,-140.0,1.5,-230.0,-1.5,190.0,6.0,-110.0,6.0,-105.0
2018-10-20,2018,19,VGK,ANA,3,1,-165.0,-175.0,145.0,157.0,-1.5,170.0,1.5,-200.0,5.5,-110.0,5.5,-105.0
2018-10-20,2018,21,EDM,NSH,0,3,-107.0,115.0,-113.0,-125.0,1.5,-245.0,-1.5,205.0,6.0,-110.0,6.0,-105.0
2018-10-20,2018,23,VAN,BOS,2,1,144.0,132.0,-165.0,-145.0,1.5,-210.0,-1.5,180.0,6.0,100.0,6.0,105.0
2018-10-20,2018,25,SJS,NYI,4,1,-230.0,-230.0,192.0,205.0,-1.5,120.0,1.5,-140.0,6.0,-110.0,6.0,-110.0
2018-10-21,2018,51,NYR,CGY,1,4,115.0,115.0,-135.0,-125.0,1.5,-240.0,-1.5,200.0,6.0,-110.0,6.0,-110.0
2018-10-21,2018,53,CHI,TBL,3,6,127.0,125.0,-147.0,-135.0,1.5,-130.0,-1.5,110.0,6.5,-105.0,6.5,-105.0
2018-10-21,2018,55,ANA,BUF,2,4,-167.0,-150.0,146.0,135.0,-1.5,175.0,1.5,-205.0,5.5,100.0,5.5,100.0
2018-10-22,2018,1,PHI,COL,1,4,-118.0,-125.0,-102.0,115.0,-1.5,210.0,1.5,-260.0,6.0,-120.0,6.0,-120.0
2018-10-22,2018,3,DET,CAR,1,3,123.0,130.0,-143.0,-140.0,1.5,-215.0,-1.5,185.0,6.0,-105.0,6.0,-110.0
2018-10-22,2018,5,WPG,STL,5,4,-160.0,-160.0,140.0,145.0,-1.5,180.0,1.5,-210.0,6.0,-110.0,6.0,105.0
2018-10-22,2018,7,VAN,WSH,2,5,130.0,125.0,-150.0,-135.0,1.5,-230.0,-1.5,190.0,6.0,-115.0,6.0,-105.0
2018-10-23,2018,51,NYR,FLA,5,2,-110.0,125.0,-110.0,-135.0,1.5,-235.0,-1.5,195.0,6.0,-110.0,6.0,-130.0
2018-10-23,2018,53,CBJ,ARI,1,4,-165.0,-185.0,144.0,165.0,-1.5,145.0,1.5,-165.0,5.5,-110.0,5.5,-105.0
2018-10-23,2018,55,MTL,CGY,3,2,100.0,-113.0,-120.0,103.0,1.5,-300.0,-1.5,240.0,5.5,-110.0,5.5,-130.0
2018-10-23,2018,57,OTT,BOS,1,4,110.0,145.0,-130.0,-160.0,1.5,-200.0,-1.5,170.0,6.0,-110.0,6.0,-110.0
2018-10-23,2018,59,NSH,SJS,4,5,-130.0,-125.0,110.0,115.0,-1.5,200.0,1.5,-240.0,5.5,-110.0,5.5,100.0
2018-10-23,2018,61,CHI,ANA,3,1,-130.0,-145.0,110.0,132.0,-1.5,195.0,1.5,-225.0,5.5,-110.0,5.5,-120.0
2018-10-23,2018,63,DAL,LAK,4,2,-160.0,-150.0,140.0,135.0,-1.5,180.0,1.5,-210.0,5.5,-110.0,5.5,-105.0
2018-10-23,2018,65,EDM,PIT,5,6,105.0,110.0,-125.0,-120.0,1.5,-260.0,-1.5,210.0,6.0,-110.0,6.0,-120.0
2018-10-24,2018,1,WPG,TOR,2,4,-118.0,-130.0,-102.0,120.0,-1.5,208.0,1.5,-258.0,6.5,-110.0,6.5,-115.0
2018-10-24,2018,3,NYI,FLA,2,3,-107.0,-105.0,-113.0,-105.0,-1.5,230.0,1.5,-290.0,6.5,-105.0,6.5,-105.0
2018-10-24,2018,5,COL,TBL,0,1,120.0,108.0,-140.0,-118.0,1.5,-270.0,-1.5,220.0,6.5,-105.0,6.5,-105.0
2018-10-24,2018,7,VGK,VAN,2,3,-215.0,-290.0,180.0,250.0,-1.5,105.0,1.5,-125.0,5.5,-115.0,5.5,-110.0
2018-10-25,2018,51,NJD,NSH,3,4,113.0,104.0,-133.0,-114.0,1.5,-260.0,-1.5,210.0,6.0,-105.0,5.5,-115.0
2018-10-25,2018,53,BUF,MTL,4,3,-123.0,-120.0,103.0,110.0,-1.5,210.0,1.5,-260.0,5.5,-114.0,5.5,-115.0
2018-10-25,2018,55,BOS,PHI,3,0,-160.0,-155.0,140.0,140.0,-1.5,170.0,1.5,-200.0,6.0,-110.0,6.0,-115.0
2018-10-25,2018,57,MIN,LAK,4,1,-153.0,-160.0,133.0,145.0,-1.5,167.0,1.5,-187.0,5.5,100.0,5.5,100.0
2018-10-25,2018,59,STL,CBJ,4,7,-140.0,-136.0,120.0,126.0,-1.5,205.0,1.5,-245.0,6.0,100.0,6.0,100.0
2018-10-25,2018,61,DAL,ANA,5,2,-155.0,-155.0,135.0,140.0,-1.5,170.0,1.5,-200.0,5.5,-110.0,5.5,-105.0
2018-10-25,2018,63,CHI,NYR,4,1,-177.0,-155.0,152.0,140.0,-1.5,190.0,1.5,-230.0,6.0,-110.0,6.0,-110.0
2018-10-25,2018,65,EDM,WSH,4,1,110.0,103.0,-130.0,-113.0,1.5,-265.0,-1.5,215.0,6.0,-115.0,6.5,100.0
2018-10-25,2018,67,CGY,PIT,1,9,-107.0,-112.0,-113.0,102.0,-1.5,215.0,1.5,-265.0,6.5,-105.0,6.5,100.0
2018-10-25,2018,69,ARI,VAN,4,1,-175.0,-210.0,155.0,190.0,-1.5,130.0,1.5,-150.0,5.5,-110.0,5.5,105.0
2018-10-26,2018,1,VGK,TBL,2,3,-103.0,-105.0,-117.0,-105.0,1.5,-295.0,-1.5,235.0,5.5,-110.0,5.5,-115.0
2018-10-26,2018,3,CAR,SJS,4,3,-103.0,-110.0,-117.0,100.0,-1.5,235.0,1.5,-295.0,6.0,-110.0,6.0,-105.0
2018-10-26,2018,5,DET,WPG,1,2,155.0,140.0,-180.0,-155.0,1.5,-200.0,-1.5,170.0,6.0,-110.0,6.0,-110.0
2018-10-26,2018,7,COL,OTT,6,3,-230.0,-205.0,192.0,185.0,-1.5,130.0,1.5,-150.0,6.0,-110.0,6.0,-115.0
2018-10-27,2018,51,NJD,FLA,3,2,-137.0,-120.0,117.0,110.0,-1.5,205.0,1.5,-245.0,6.0,-110.0,6.0,-115.0
2018-10-27,2018,53,PHI,NYI,1,6,-165.0,-150.0,144.0,135.0,-1.5,170.0,1.5,-200.0,6.0,-120.0,6.0,-110.0
2018-10-27,2018,55,NSH,EDM,3,5,-230.0,-200.0,190.0,180.0,-1.5,130.0,1.5,-150.0,6.0,-110.0,5.5,-115.0
2018-10-27,2018,57,CGY,WSH,3,4,-107.0,-120.0,-113.0,110.0,-1.5,220.0,1.5,-270.0,6.5,-105.0,6.5,-105.0
2018-10-27,2018,59,BOS,MTL,0,3,-185.0,-170.0,160.0,155.0,-1.5,160.0,1.5,-180.0,5.5,-110.0,5.5,-110.0
2018-10-27,2018,61,CBJ,BUF,5,4,-173.0,-190.0,150.0,170.0,-1.5,145.0,1.5,-165.0,5.5,-120.0,6.0,-105.0
2018-10-27,2018,63,TOR,WPG,3,2,-127.0,-140.0,107.0,130.0,-1.5,185.0,1.5,-215.0,6.5,-110.0,6.5,100.0
2018-10-27,2018,65,STL,CHI,7,3,-135.0,-135.0,115.0,125.0,-1.5,195.0,1.5,-235.0,6.0,-105.0,6.0,-105.0
2018-10-27,2018,67,MIN,COL,3,2,-155.0,-150.0,135.0,135.0,-1.5,175.0,1.5,-205.0,5.5,-125.0,5.5,-115.0
2018-10-27,2018,69,ARI,TBL,7,1,108.0,-105.0,-128.0,-105.0,1.5,-290.0,-1.5,230.0,5.5,-105.0,5.5,-105.0
2018-10-27,2018,71,VAN,PIT,0,5,192.0,160.0,-230.0,-180.0,1.5,-166.0,-1.5,146.0,6.0,-110.0,6.5,-105.0
2018-10-28,2018,1,LAK,NYR,4,3,-153.0,-155.0,133.0,140.0,-1.5,170.0,1.5,-200.0,5.5,-110.0,5.5,-110.0
2018-10-28,2018,3,CAR,NYI,1,2,-200.0,-215.0,170.0,195.0,-1.5,120.0,1.5,-140.0,6.0,-125.0,6.0,-120.0
2018-10-28,2018,5,DET,DAL,4,2,130.0,135.0,-150.0,-150.0,1.5,-205.0,-1.5,175.0,6.0,-105.0,6.0,100.0
2018-10-28,2018,7,CHI,EDM,1,2,-115.0,-105.0,-105.0,-105.0,-1.5,250.0,1.5,-315.0,6.0,-110.0,6.0,-105.0
2018-10-28,2018,9,VGK,OTT,4,3,-245.0,-240.0,203.0,210.0,-1.5,108.0,1.5,-128.0,6.0,100.0,6.0,-110.0
2018-10-28,2018,11,ANA,SJS,3,4,115.0,132.0,-135.0,-145.0,1.5,-210.0,-1.5,180.0,5.5,105.0,5.5,-110.0
2018-10-29,2018,51,TOR,CGY,1,3,-143.0,-150.0,123.0,135.0,-1.5,185.0,1.5,-215.0,6.0,-110.0,6.0,-125.0
2018-10-29,2018,53,VAN,MIN,5,2,120.0,145.0,-140.0,-160.0,1.5,-184.0,-1.5,164.0,5.5,-110.0,5.5,-110.0
2018-10-30,2018,1,CBJ,DET,3,5,-220.0,-240.0,184.0,210.0,-1.5,115.0,1.5,-135.0,6.0,-110.0,6.0,-110.0
2018-10-30,2018,3,CAR,BOS,2,3,-120.0,-130.0,100.0,120.0,-1.5,215.0,1.5,-265.0,6.0,-110.0,6.0,100.0
2018-10-30,2018,5,PIT,NYI,3,6,-240.0,-200.0,199.0,180.0,-1.5,130.0,1.5,-150.0,6.5,-110.0,6.5,105.0
2018-10-30,2018,7,BUF,CGY,1,2,-115.0,-115.0,-105.0,105.0,-1.5,225.0,1.5,-275.0,6.0,-110.0,6.0,-105.0
2018-10-30,2018,9,MTL,DAL,1,4,-140.0,100.0,120.0,-110.0,1.5,-300.0,-1.5,240.0,5.5,-110.0,5.5,-115.0
2018-10-30,2018,11,TBL,NJD,8,3,-155.0,-160.0,135.0,145.0,-1.5,170.0,1.5,-200.0,5.5,-110.0,5.5,-125.0
2018-10-30,2018,13,NSH,VGK,4,1,-170.0,-170.0,148.0,155.0,-1.5,160.0,1.5,-180.0,5.5,-110.0,5.5,-110.0
2018-10-30,2018,15,EDM,MIN,3,4,-135.0,-130.0,115.0,120.0,-1.5,205.0,1.5,-245.0,5.5,-110.0,5.5,-125.0
2018-10-30,2018,17,ANA,PHI,2,3,-135.0,-105.0,115.0,-105.0,-1.5,240.0,1.5,-300.0,5.5,-110.0,5.5,-120.0
2018-10-30,2018,19,ARI,OTT,5,1,-190.0,-190.0,163.0,170.0,-1.5,140.0,1.5,-160.0,5.5,-110.0,5.5,-115.0
2018-10-30,2018,21,SJS,NYR,3,4,-265.0,-280.0,218.0,245.0,-1.5,-105.0,1.5,-115.0,6.0,-110.0,6.0,-105.0
