date,season_start,base_rot,home_team,away_team,home_score,away_score,home_ml_open,home_ml_close,away_ml_open,away_ml_close,home_puckline,home_puckline_price,away_puckline,away_puckline_price,total_open,total_open_price,total_close,total_close_price
2022-10-14,2022,23,DET,MTL,3,0,-160.0,-155.0,135.0,140.0,-1.5,160.0,1.5,-180.0,6.0,-115.0,6.0,-130.0
2022-10-14,2022,25,WPG,NYR,4,1,-115.0,-142.0,-105.0,131.0,-1.5,185.0,1.5,-210.0,6.0,-115.0,6.5,-110.0
2022-10-14,2022,27,SJS,CAR,1,2,155.0,168.0,-185.0,-188.0,1.5,-160.0,-1.5,140.0,6.0,-110.0,6.0,-110.0
2022-10-15,2022,29,BUF,FLA,3,4,155.0,165.0,-185.0,-185.0,1.5,-160.0,-1.5,140.0,7.0,105.0,7.0,110.0
2022-10-15,2022,31,PHI,VAN,3,2,-110.0,150.0,-110.0,-165.0,1.5,-200.0,-1.5,175.0,6.5,-105.0,6.0,-115.0
2022-10-15,2022,33,TOR,OTT,3,2,-190.0,-240.0,160.0,210.0,-1.5,110.0,1.5,-130.0,7.0,110.0,6.5,-140.0
2022-10-15,2022,35,BOS,ARI,6,3,-300.0,-330.0,240.0,285.0,-1.5,-130.0,1.5,110.0,6.5,-105.0,6.5,100.0
2022-10-15,2022,37,PIT,TBL,6,2,-125.0,-170.0,105.0,155.0,-1.5,155.0,1.5,-175.0,6.5,-105.0,6.5,100.0
2022-10-15,2022,39,NJD,DET,2,5,-150.0,-170.0,130.0,155.0,-1.5,150.0,1.5,-170.0,6.5,-120.0,6.5,-125.0
2022-10-15,2022,41,WSH,MTL,3,1,-250.0,-290.0,200.0,250.0,-1.5,-125.0,1.5,105.0,6.5,100.0,6.5,100.0
2022-10-15,2022,43,NYI,ANA,7,1,-185.0,-164.0,155.0,149.0,-1.5,150.0,1.5,-170.0,5.5,-120.0,5.5,-115.0
2022-10-15,2022,45,MIN,LAK,6,7,-165.0,-170.0,140.0,155.0,-1.5,145.0,1.5,-165.0,6.0,-105.0,6.0,-110.0
2022-10-15,2022,47,DAL,NSH,5,1,-115.0,-120.0,-105.0,110.0,-1.5,215.0,1.5,-245.0,6.0,-105.0,5.5,-125.0
2022-10-15,2022,49,STL,CBJ,5,2,-220.0,-250.0,180.0,220.0,-1.5,105.0,1.5,-125.0,6.5,-110.0,6.5,-110.0
2022-10-15,2022,51,SEA,VGK,2,5,125.0,117.0,-145.0,-127.0,1.5,-215.0,-1.5,190.0,6.5,-115.0,6.5,-110.0
2022-10-15,2022,53,EDM,CGY,3,4,-145.0,-131.0,125.0,121.0,-1.5,195.0,1.5,-220.0,6.5,-130.0,6.5,-140.0
2022-10-15,2022,55,SJS,CHI,2,5,-170.0,-135.0,145.0,125.0,-1.5,175.0,1.5,-200.0,6.0,-120.0,6.0,100.0
2022-10-17,2022,57,WSH,VAN,6,4,-140.0,-130.0,120.0,120.0,-1.5,190.0,1.5,-215.0,6.0,-120.0,6.0,-120.0
2022-10-17,2022,59,MTL,PIT,3,2,210.0,215.0,-260.0,-245.0,1.5,-130.0,-1.5,110.0,6.5,-115.0,7.0,115.0
2022-10-17,2022,61,BOS,FLA,5,3,100.0,122.0,-120.0,-132.0,1.5,-235.0,-1.5,205.0,6.5,-125.0,6.5,-110.0
2022-10-17,2022,63,NYR,ANA,6,4,-220.0,-240.0,180.0,210.0,-1.5,100.0,1.5,-120.0,6.0,-105.0,6.0,-105.0
2022-10-17,2022,65,TOR,ARI,2,4,-450.0,-550.0,350.0,425.0,-1.5,-200.0,1.5,175.0,6.5,-125.0,7.0,110.0
2022-10-17,2022,67,DET,LAK,4,5,-115.0,125.0,-105.0,-135.0,1.5,-235.0,-1.5,205.0,6.0,-110.0,6.5,-115.0
2022-10-17,2022,69,MIN,COL,3,6,105.0,105.0,-125.0,-115.0,1.5,-270.0,-1.5,235.0,6.5,-110.0,6.5,-130.0
2022-10-17,2022,71,DAL,WPG,4,1,-140.0,-140.0,120.0,130.0,-1.5,195.0,1.5,-220.0,6.0,-115.0,6.0,-115.0
2022-10-17,2022,73,SEA,CAR,1,5,135.0,150.0,-160.0,-165.0,1.5,-185.0,-1.5,165.0,6.5,-105.0,6.5,105.0
2022-10-18,2022,1,CBJ,VAN,4,3,-130.0,-105.0,110.0,-105.0,1.5,-270.0,-1.5,235.0,6.0,100.0,6.0,-125.0
2022-10-18,2022,3,OTT,BOS,7,5,100.0,-130.0,-120.0,120.0,-1.5,190.0,1.5,-215.0,6.0,-115.0,6.0,-120.0
2022-10-18,2022,5,NJD,ANA,4,2,-180.0,-180.0,150.0,160.0,-1.5,140.0,1.5,-160.0,6.0,100.0,6.5,-115.0
2022-10-18,2022,7,TBL,PHI,2,3,-245.0,-290.0,195.0,250.0,-1.5,-115.0,1.5,-105.0,6.5,100.0,6.0,-120.0
2022-10-18,2022,9,NYI,SJS,5,2,-180.0,-190.0,150.0,170.0,-1.5,145.0,1.5,-165.0,5.5,-110.0,5.5,-115.0
2022-10-18,2022,11,CGY,VGK,3,2,-160.0,-160.0,135.0,145.0,-1.5,155.0,1.5,-175.0,6.5,100.0,6.0,-125.0
2022-10-18,2022,13,EDM,BUF,2,4,-275.0,-210.0,225.0,190.0,-1.5,115.0,1.5,-135.0,6.5,-120.0,7.0,-105.0
2022-10-18,2022,15,NSH,LAK,3,4,-145.0,-170.0,125.0,155.0,-1.5,155.0,1.5,-175.0,5.5,-120.0,6.0,-110.0
2022-10-19,2022,17,FLA,PHI,4,3,-315.0,-350.0,255.0,300.0,-1.5,-140.0,1.5,120.0,6.5,-125.0,6.5,-120.0
2022-10-19,2022,19,COL,WPG,3,4,-245.0,-240.0,195.0,210.0,-1.5,105.0,1.5,-125.0,6.5,-110.0,6.5,-110.0
2022-10-19,2022,21,SEA,STL,3,4,140.0,114.0,-165.0,-124.0,1.5,-210.0,-1.5,185.0,6.5,100.0,6.0,100.0
2022-10-20,2022,23,TOR,DAL,3,2,-170.0,-180.0,145.0,160.0,-1.5,140.0,1.5,-160.0,6.5,-120.0,6.5,-110.0
2022-10-20,2022,25,OTT,WSH,5,2,-120.0,-110.0,100.0,100.0,-1.5,210.0,1.5,-240.0,6.5,-130.0,6.5,-110.0
2022-10-20,2022,27,CBJ,NSH,5,3,110.0,114.0,-130.0,-124.0,1.5,-220.0,-1.5,195.0,6.5,-125.0,6.5,-110.0
2022-10-20,2022,29,MTL,ARI,6,2,-160.0,-165.0,135.0,150.0,-1.5,135.0,1.5,-155.0,6.5,-115.0,6.5,100.0
2022-10-20,2022,31,BOS,ANA,2,1,-210.0,-195.0,175.0,175.0,-1.5,110.0,1.5,-130.0,6.5,-125.0,6.5,-115.0
2022-10-20,2022,33,NYR,SJS,2,3,-245.0,-270.0,195.0,240.0,-1.5,-115.0,1.5,-105.0,6.5,-105.0,6.5,105.0
2022-10-20,2022,35,PIT,LAK,6,1,-200.0,-185.0,170.0,165.0,-1.5,125.0,1.5,-145.0,6.5,-120.0,6.5,-120.0
2022-10-20,2022,37,NYI,NJD,1,4,-135.0,-145.0,115.0,132.0,-1.5,170.0,1.5,-190.0,6.5,110.0,6.5,105.0
2022-10-20,2022,39,MIN,VAN,4,3,-180.0,-170.0,150.0,155.0,-1.5,140.0,1.5,-160.0,6.5,-130.0,6.5,-120.0
2022-10-20,2022,41,EDM,CAR,6,4,-120.0,-110.0,100.0,100.0,-1.5,200.0,1.5,-230.0,6.5,-130.0,6.5,-125.0
2022-10-20,2022,43,CGY,BUF,3,6,-280.0,-280.0,230.0,245.0,-1.5,-110.0,1.5,-110.0,6.5,-120.0,6.5,-120.0
2022-10-20,2022,45,VGK,WPG,5,2,-170.0,-220.0,145.0,200.0,-1.5,120.0,1.5,-140.0,6.5,-105.0,7.0,110.0
2022-10-21,2022,47,FLA,TBL,2,3,-110.0,-108.0,-110.0,-102.0,-1.5,210.0,1.5,-240.0,6.5,-130.0,6.5,-135.0
2022-10-21,2022,49,CHI,DET,4,3,110.0,105.0,-130.0,-115.0,1.5,-230.0,-1.5,200.0,6.5,-105.0,6.5,100.0
2022-10-21,2022,51,COL,SEA,2,3,-315.0,-240.0,255.0,210.0,-1.5,100.0,1.5,-120.0,6.5,-120.0,6.5,-135.0
2022-10-22,2022,53,NJD,SJS,2,1,-170.0,-200.0,145.0,180.0,-1.5,135.0,1.5,-155.0,6.5,100.0,6.5,-105.0
2022-10-22,2022,55,BOS,MIN,4,3,-125.0,100.0,105.0,-110.0,1.5,-255.0,-1.5,225.0,6.5,-115.0,6.5,-115.0
2022-10-22,2022,57,OTT,ARI,6,2,-210.0,-255.0,175.0,225.0,-1.5,-105.0,1.5,-115.0,6.5,-105.0,6.5,-120.0
2022-10-22,2022,59,EDM,STL,0,2,-135.0,-155.0,115.0,140.0,-1.5,160.0,1.5,-180.0,6.5,-140.0,7.0,115.0
2022-10-22,2022,61,WSH,LAK,4,3,-150.0,-130.0,130.0,120.0,-1.5,185.0,1.5,-210.0,6.5,-105.0,6.5,-105.0
2022-10-22,2022,63,TBL,NYI,5,3,-165.0,-126.0,140.0,116.0,-1.5,185.0,1.5,-210.0,6.0,-115.0,6.0,-120.0
2022-10-22,2022,65,CBJ,PIT,3,6,145.0,145.0,-170.0,-160.0,1.5,-170.0,-1.5,150.0,6.5,-125.0,6.5,-125.0
2022-10-22,2022,67,MTL,DAL,2,5,125.0,155.0,-145.0,-170.0,1.5,-175.0,-1.5,155.0,6.0,-120.0,6.0,-105.0
2022-10-22,2022,69,WPG,TOR,1,4,110.0,155.0,-130.0,-170.0,1.5,-175.0,-1.5,155.0,6.5,-130.0,6.5,-130.0
2022-10-22,2022,71,NSH,PHI,1,3,-185.0,-215.0,155.0,195.0,-1.5,120.0,1.5,-140.0,6.5,110.0,6.0,-125.0
2022-10-22,2022,73,VGK,COL,2,3,-110.0,-123.0,-110.0,113.0,-1.5,200.0,1.5,-230.0,6.5,-105.0,6.5,-125.0
2022-10-22,2022,75,CGY,CAR,3,2,-135.0,-150.0,115.0,135.0,-1.5,185.0,1.5,-210.0,6.0,-120.0,6.0,-130.0
2022-10-22,2022,77,VAN,BUF,1,5,-165.0,-162.0,140.0,147.0,-1.5,170.0,1.5,-190.0,6.5,105.0,6.5,-105.0
2022-10-23,2022,1,CHI,SEA,5,4,110.0,120.0,-130.0,-130.0,1.5,-215.0,-1.5,190.0,6.5,-105.0,6.0,100.0
2022-10-23,2022,3,FLA,NYI,3,2,-190.0,-195.0,160.0,175.0,-1.5,130.0,1.5,-150.0,6.5,100.0,6.5,-110.0
2022-10-23,2022,5,NYR,CBJ,1,5,-195.0,-250.0,165.0,220.0,-1.5,100.0,1.5,-120.0,6.5,-120.0,6.5,-130.0
2022-10-23,2022,7,DET,ANA,5,1,-150.0,-126.0,130.0,116.0,-1.5,195.0,1.5,-220.0,6.5,-105.0,6.5,-105.0
2022-10-23,2022,9,PHI,SJS,0,3,-140.0,-123.0,120.0,113.0,-1.5,200.0,1.5,-230.0,6.0,105.0,6.0,100.0
2022-10-24,2022,11,NJD,WSH,3,6,-125.0,-125.0,105.0,115.0,-1.5,190.0,1.5,-215.0,6.5,-110.0,6.5,-110.0
2022-10-24,2022,13,OTT,DAL,4,2,-105.0,-112.0,-115.0,102.0,-1.5,220.0,1.5,-250.0,6.0,-120.0,6.5,-115.0
2022-10-24,2022,15,WPG,STL,4,0,-105.0,-110.0,-115.0,100.0,-1.5,220.0,1.5,-250.0,6.0,-125.0,6.0,-120.0
2022-10-24,2022,17,EDM,PIT,6,3,-120.0,-128.0,100.0,118.0,-1.5,185.0,1.5,-210.0,6.5,-135.0,6.5,-135.0
2022-10-24,2022,19,VGK,TOR,3,1,100.0,-110.0,-120.0,100.0,-1.5,210.0,1.5,-240.0,6.5,-130.0,6.5,-140.0
2022-10-24,2022,21,VAN,CAR,2,3,110.0,143.0,-130.0,-158.0,1.5,-170.0,-1.5,150.0,6.5,-120.0,6.5,100.0
2022-10-25,2022,23,CBJ,ARI,3,6,-235.0,-210.0,190.0,190.0,-1.5,115.0,1.5,-135.0,6.5,100.0,6.5,-120.0
2022-10-25,2022,25,BOS,DAL,3,1,-150.0,-174.0,130.0,157.0,-1.5,155.0,1.5,-175.0,6.5,100.0,6.0,100.0
2022-10-25,2022,27,MTL,MIN,1,3,145.0,180.0,-170.0,-200.0,1.5,-145.0,-1.5,125.0,6.5,-130.0,6.5,-120.0
2022-10-25,2022,29,DET,NJD,2,6,-120.0,-105.0,100.0,-105.0,1.5,-260.0,-1.5,230.0,6.5,-120.0,6.5,-135.0
2022-10-25,2022,31,NYR,COL,2,3,-115.0,-105.0,-105.0,-105.0,1.5,-260.0,-1.5,230.0,6.5,-110.0,6.5,105.0
2022-10-25,2022,33,CHI,FLA,4,2,185.0,210.0,-225.0,-240.0,1.5,-120.0,-1.5,100.0,7.0,105.0,6.5,100.0
2022-10-25,2022,35,CGY,PIT,4,1,-160.0,-195.0,135.0,175.0,-1.5,145.0,1.5,-165.0,6.5,-125.0,6.5,-125.0
2022-10-25,2022,37,SEA,BUF,5,1,-125.0,-135.0,105.0,125.0,-1.5,185.0,1.5,-210.0,6.5,-135.0,6.5,-130.0
2022-10-25,2022,39,SJS,VGK,2,4,155.0,141.0,-185.0,-156.0,1.5,-170.0,-1.5,150.0,6.5,-105.0,6.5,105.0
2022-10-25,2022,41,LAK,TBL,4,2,100.0,126.0,-120.0,-136.0,1.5,-210.0,-1.5,185.0,6.5,-105.0,6.5,105.0
2022-10-26,2022,43,NYI,NYR,3,0,-115.0,-150.0,-105.0,135.0,-1.5,170.0,1.5,-190.0,6.0,-110.0,6.0,-110.0
2022-10-26,2022,45,STL,EDM,1,3,-115.0,100.0,-105.0,-110.0,1.5,-250.0,-1.5,220.0,6.5,-130.0,6.5,-115.0
2022-10-26,2022,47,ANA,TBL,2,4,145.0,126.0,-170.0,-136.0,1.5,-190.0,-1.5,170.0,6.5,100.0,6.5,-125.0
2022-10-27,2022,49,PHI,FLA,4,3,175.0,174.0,-210.0,-194.0,1.5,-140.0,-1.5,120.0,6.5,-120.0,6.5,100.0
2022-10-27,2022,51,BUF,MTL,2,3,-145.0,-180.0,125.0,160.0,-1.5,140.0,1.5,-160.0,6.5,-125.0,6.5,-130.0
2022-10-27,2022,53,OTT,MIN,2,4,100.0,118.0,-120.0,-128.0,1.5,-205.0,-1.5,180.0,6.5,-130.0,6.5,-120.0
2022-10-27,2022,55,BOS,DET,5,1,-220.0,-240.0,180.0,210.0,-1.5,105.0,1.5,-125.0,6.0,-125.0,6.5,100.0
2022-10-27,2022,57,NSH,STL,6,2,-145.0,-170.0,125.0,155.0,-1.5,160.0,1.5,-180.0,6.5,100.0,6.0,-110.0
2022-10-27,2022,59,CHI,EDM,5,6,185.0,175.0,-225.0,-195.0,1.5,-135.0,-1.5,115.0,6.5,-115.0,6.5,-110.0
2022-10-27,2022,61,DAL,WSH,2,0,-135.0,-122.0,115.0,112.0,-1.5,195.0,1.5,-220.0,6.0,-125.0,6.0,100.0
2022-10-27,2022,63,SEA,VAN,4,5,-130.0,-118.0,110.0,108.0,-1.5,185.0,1.5,-210.0,6.5,100.0,6.5,-105.0
2022-10-27,2022,65,LAK,WPG,4,6,-130.0,-140.0,110.0,130.0,-1.5,185.0,1.5,-210.0,6.0,-120.0,6.0,-115.0
2022-10-27,2022,67,SJS,TOR,4,3,180.0,200.0,-220.0,-220.0,1.5,-135.0,-1.5,115.0,6.5,100.0,6.5,100.0
2022-10-28,2022,69,VGK,ANA,4,0,-300.0,-270.0,240.0,240.0,-1.5,-120.0,1.5,100.0,6.5,100.0,6.5,-105.0
2022-10-28,2022,71,CAR,NYI,2,6,-195.0,-185.0,165.0,165.0,-1.5,140.0,1.5,-160.0,6.0,105.0,6.0,105.0
2022-10-28,2022,73,NJD,COL,1,0,115.0,110.0,-135.0,-120.0,1.5,-205.0,-1.5,180.0,6.5,-125.0,6.5,-115.0
2022-10-28,2022,75,CBJ,BOS,0,4,145.0,125.0,-170.0,-135.0,1.5,-190.0,-1.5,170.0,6.5,-120.0,6.5,100.0
2022-10-28,2022,77,VAN,PIT,5,1,130.0,165.0,-150.0,-185.0,1.5,-160.0,-1.5,140.0,6.5,-120.0,6.5,-105.0
2022-10-28,2022,79,ARI,WPG,2,3,150.0,132.0,-180.0,-145.0,1.5,-185.0,-1.5,165.0,6.5,-125.0,6.5,-110.0
2022-10-29,2022,1,DAL,NYR,3,6,-125.0,100.0,105.0,-110.0,-1.5,240.0,1.5,-280.0,6.0,100.0,5.5,-120.0
2022-10-29,2022,3,FLA,OTT,5,3,-200.0,-190.0,170.0,170.0,-1.5,125.0,1.5,-145.0,7.0,110.0,6.5,-120.0
2022-10-29,2022,5,SJS,TBL,3,4,170.0,170.0,-200.0,-190.0,1.5,-150.0,-1.5,130.0,6.5,105.0,6.0,105.0
2022-10-29,2022,7,PHI,CAR,3,4,150.0,170.0,-180.0,-190.0,1.5,-155.0,-1.5,135.0,6.5,-110.0,6.0,100.0
2022-10-29,2022,9,LAK,TOR,4,2,125.0,128.0,-145.0,-138.0,1.5,-190.0,-1.5,170.0,6.5,-120.0,6.5,-120.0
2022-10-29,2022,11,STL,MTL,4,7,-315.0,-230.0,255.0,205.0,-1.5,105.0,1.5,-125.0,6.5,-120.0,6.0,-110.0
2022-10-29,2022,13,BUF,CHI,4,3,-165.0,-174.0,140.0,157.0,-1.5,140.0,1.5,-160.0,6.5,-120.0,6.5,-110.0
2022-10-29,2022,15,DET,MIN,2,1,135.0,135.0,-160.0,-150.0,1.5,-185.0,-1.5,165.0,6.5,100.0,6.5,-110.0
2022-10-29,2022,17,NYI,COL,5,4,110.0,120.0,-130.0,-130.0,1.5,-215.0,-1.5,190.0,6.0,-115.0,6.0,100.0
2022-10-29,2022,19,NSH,WSH,0,3,-115.0,-127.0,-105.0,117.0,-1.5,190.0,1.5,-215.0,6.5,100.0,6.0,-115.0
2022-10-29,2022,21,CGY,EDM,2,3,-135.0,-150.0,115.0,135.0,-1.5,165.0,1.5,-185.0,6.5,-130.0,6.5,-120.0
2022-10-29,2022,23,SEA,PIT,3,1,135.0,116.0,-160.0,-126.0,1.5,-210.0,-1.5,185.0,6.5,-110.0,6.5,-115.0
2022-10-30,2022,25,NJD,CBJ,7,1,-190.0,-190.0,160.0,170.0,-1.5,125.0,1.5,-145.0,6.5,-120.0,6.5,-105.0
2022-10-30,2022,27,CHI,MIN,3,4,155.0,200.0,-185.0,-220.0,1.5,-120.0,-1.5,100.0,6.5,-120.0,6.5,105.0
2022-10-30,2022,29,ANA,TOR,4,3,155.0,155.0,-185.0,-170.0,1.5,-165.0,-1.5,145.0,6.5,-135.0,6.5,-120.0
2022-10-30,2022,31,ARI,NYR,2,3,165.0,220.0,-195.0,-250.0,1.5,-115.0,-1.5,-105.0,6.5,-115.0,6.5,-105.0
2022-10-30,2022,33,VGK,WPG,2,1,-185.0,-185.0,155.0,165.0,-1.5,140.0,1.5,-160.0,6.0,-120.0,6.5,100.0
2022-10-31,2022,35,CAR,WSH,3,2,-185.0,-190.0,155.0,170.0,-1.5,135.0,1.5,-155.0,6.5,-120.0,6.0,-105.0
2022-10-31,2022,37,BUF,DET,8,3,-140.0,-150.0,120.0,135.0,-1.5,165.0,1.5,-185.0,6.5,-105.0,6.5,-120.0
2022-10-31,2022,39,STL,LAK,1,5,-145.0,-120.0,125.0,110.0,-1.5,200.0,1.5,-230.0,6.0,-115.0,6.0,-105.0
2022-11-01,2022,41,TBL,OTT,4,3,-195.0,-185.0,165.0,165.0,-1.5,130.0,1.5,-150.0,6.5,-110.0,6.5,-110.0
2022-11-01,2022,43,NYR,PHI,1,0,-245.0,-250.0,195.0,220.0,-1.5,100.0,1.5,-120.0,6.0,-110.0,6.0,100.0
2022-11-01,2022,45,WSH,VGK,2,3,105.0,153.0,-125.0,-168.0,1.5,-170.0,-1.5,150.0,6.0,-120.0,6.0,-125.0
2022-11-01,2022,47,PIT,BOS,5,6,-115.0,-117.0,-105.0,107.0,-1.5,205.0,1.5,-235.0,6.5,100.0,6.5,105.0
2022-11-01,2022,49,MIN,MTL,4,1,-250.0,-250.0,200.0,220.0,-1.5,110.0,1.5,-130.0,6.5,-110.0,6.5,-105.0
2022-11-01,2022,51,CHI,NYI,1,3,150.0,170.0,-180.0,-190.0,1.5,-155.0,-1.5,135.0,6.0,-110.0,6.0,-105.0
2022-11-01,2022,53,DAL,LAK,5,2,-140.0,-130.0,120.0,120.0,-1.5,185.0,1.5,-210.0,6.0,-120.0,6.0,-125.0
2022-11-01,2022,55,EDM,NSH,7,4,-170.0,-162.0,145.0,147.0,-1.5,155.0,1.5,-175.0,6.5,-120.0,6.5,-120.0
2022-11-01,2022,57,CGY,SEA,4,5,-220.0,-215.0,180.0,195.0,-1.5,120.0,1.5,-140.0,6.0,-115.0,6.5,-115.0
2022-11-01,2022,59,VAN,NJD,2,5,-110.0,103.0,-110.0,-113.0,1.5,-245.0,-1.5,215.0,6.5,-105.0,6.5,-110.0
2022-11-01,2022,61,ARI,FLA,3,1,220.0,250.0,-270.0,-290.0,1.5,100.0,-1.5,-120.0,6.5,-120.0,6.5,-105.0
2022-11-01,2022,63,SJS,ANA,5,6,-135.0,-127.0,115.0,117.0,-1.5,195.0,1.5,-220.0,6.0,-110.0,6.0,-105.0
2022-11-02,2022,65,TOR,PHI,5,2,-315.0,-310.0,255.0,270.0,-1.5,-135.0,1.5,115.0,7.0,110.0,6.5,-105.0
2022-11-02,2022,67,BUF,PIT,6,3,105.0,105.0,-125.0,-115.0,1.5,-235.0,-1.5,205.0,6.5,-105.0,6.5,-125.0
2022-11-03,2022,1,TBL,CAR,3,4,-145.0,-107.0,125.0,-103.0,-1.5,210.0,1.5,-240.0,6.5,-110.0,6.0,-110.0
2022-11-03,2022,3,OTT,VGK,4,5,120.0,128.0,-140.0,-138.0,1.5,-200.0,-1.5,175.0,6.5,-110.0,6.5,-110.0
2022-11-03,2022,5,NYR,BOS,2,5,-135.0,-132.0,115.0,122.0,-1.5,185.0,1.5,-210.0,6.0,-115.0,6.0,-110.0
2022-11-03,2022,7,DET,WSH,3,1,110.0,110.0,-130.0,-120.0,1.5,-220.0,-1.5,195.0,6.5,-110.0,6.0,-105.0
2022-11-03,2022,9,MIN,SEA,0,4,-220.0,-162.0,180.0,147.0,-1.5,150.0,1.5,-170.0,6.5,-110.0,6.5,-115.0
2022-11-03,2022,11,WPG,MTL,3,2,-210.0,-200.0,175.0,180.0,-1.5,115.0,1.5,-135.0,6.5,-105.0,6.0,-120.0
2022-11-03,2022,13,STL,NYI,2,5,-120.0,-110.0,100.0,100.0,-1.5,210.0,1.5,-240.0,6.0,-105.0,6.0,100.0
2022-11-03,2022,15,CHI,LAK,2,1,135.0,158.0,-160.0,-177.0,1.5,-160.0,-1.5,140.0,6.5,-105.0,6.0,-120.0
2022-11-03,2022,17,EDM,NJD,3,4,-160.0,-150.0,135.0,135.0,-1.5,155.0,1.5,-175.0,7.0,110.0,7.0,110.0
2022-11-03,2022,19,CGY,NSH,1,4,-170.0,-250.0,145.0,220.0,-1.5,100.0,1.5,-120.0,6.5,-105.0,6.5,-115.0
2022-11-03,2022,21,ARI,DAL,2,7,165.0,195.0,-195.0,-215.0,1.5,-140.0,-1.5,120.0,6.0,-110.0,6.0,-105.0
2022-11-03,2022,23,VAN,ANA,8,5,-160.0,-165.0,135.0,150.0,-1.5,145.0,1.5,-165.0,6.0,-120.0,6.5,-105.0
2022-11-03,2022,25,SJS,FLA,3,4,185.0,180.0,-225.0,-200.0,1.5,-135.0,-1.5,115.0,6.5,-120.0,6.5,100.0
2022-11-04,2022,29,CAR,BUF,5,3,-220.0,-200.0,180.0,180.0,-1.5,125.0,1.5,-145.0,6.5,-110.0,6.5,-110.0
2022-11-05,2022,33,DET,NYI,3,0,110.0,110.0,-130.0,-120.0,1.5,-240.0,-1.5,210.0,5.5,-125.0,6.0,-105.0
2022-11-05,2022,35,WPG,CHI,4,0,-235.0,-220.0,190.0,200.0,-1.5,110.0,1.5,-130.0,6.5,-105.0,6.5,100.0
2022-11-05,2022,37,EDM,DAL,2,6,-160.0,-160.0,135.0,145.0,-1.5,150.0,1.5,-170.0,6.5,-130.0,6.5,-130.0
2022-11-05,2022,39,OTT,PHI,1,2,-170.0,-180.0,145.0,160.0,-1.5,145.0,1.5,-165.0,6.5,-110.0,6.5,-105.0
2022-11-05,2022,41,TOR,BOS,2,1,-130.0,-132.0,110.0,122.0,-1.5,195.0,1.5,-220.0,6.5,-125.0,6.5,-125.0
