date,season_start,base_rot,home_team,away_team,home_score,away_score,home_ml_open,home_ml_close,away_ml_open,away_ml_close,home_spread,home_spread_price,home_spread_open,away_spread,away_spread_open,away_spread_price,total_open,total_open_price,total_close,total_close_price
2017-12-17,2017,313,BUF,MIA,24,16,,-190.0,,160.0,-3.5,-110.0,-4.0,3.5,4.0,-110.0,38.5,,40.0,
2017-12-17,2017,315,JAX,HOU,45,7,,-600.0,,425.0,-10.5,-110.0,-13.0,10.5,13.0,-110.0,40.0,,39.5,
2017-12-17,2017,317,NO,NYJ,31,19,,-1800.0,,950.0,-15.5,-110.0,-15.0,15.5,15.0,-110.0,47.0,,47.0,
2017-12-17,2017,319,WAS,ARI,20,15,,-220.0,,180.0,-4.0,-110.0,-6.0,4.0,6.0,-110.0,44.0,,40.0,
2017-12-17,2017,321,CLE,BAL,10,27,,250.0,,-310.0,6.5,-110.0,9.0,-6.5,-9.0,-110.0,40.0,,42.5,
2017-12-17,2017,323,SEA,LAR,7,42,,-110.0,,-110.0,47.5,-110.0,1.5,-47.5,-1.5,-110.0,48.0,,0.0,
2017-12-17,2017,325,PIT,NE,24,27,,115.0,,-135.0,2.5,-110.0,3.0,-2.5,-3.0,-110.0,53.0,,53.0,
2017-12-17,2017,327,SF,TEN,25,23,,-135.0,,115.0,-2.0,-110.0,-1.0,2.0,1.0,-110.0,44.5,,44.5,
2017-12-17,2017,329,LV,DAL,17,20,,140.0,,-160.0,3.0,-110.0,45.0,-3.0,-45.0,-110.0,0.0,,46.5,
2017-12-18,2017,331,TB,ATL,21,24,,275.0,,-350.0,7.0,-110.0,5.0,-7.0,-5.0,-110.0,47.5,,49.5,
2017-12-23,2017,101,BAL,IND,23,16,,-1100.0,,700.0,-13.5,-110.0,-13.5,13.5,13.5,-110.0,41.0,,41.0,
2017-12-23,2017,103,GB,MIN,0,16,,350.0,,-450.0,8.5,-110.0,9.0,-8.5,-9.0,-110.0,42.0,,41.0,
2017-12-24,2017,105,CIN,DET,26,17,,148.0,,-175.0,3.0,-110.0,3.5,-3.0,-3.5,-110.0,43.5,,43.5,
2017-12-24,2017,107,NYJ,LAC,7,14,,280.0,,-360.0,7.0,-110.0,7.0,-7.0,-7.0,-110.0,42.5,,42.5,
2017-12-24,2017,109,TEN,LAR,23,27,,190.0,,-240.0,5.5,-110.0,7.0,-5.5,-7.0,-110.0,49.0,,46.0,
2017-12-24,2017,111,CHI,CLE,20,3,,-240.0,,190.0,-5.5,-110.0,-7.0,5.5,7.0,-110.0,38.5,,36.5,
2017-12-24,2017,113,CAR,TB,22,19,,-550.0,,400.0,-10.0,-110.0,-10.0,10.0,10.0,-110.0,46.5,,47.0,
2017-12-24,2017,115,NO,ATL,23,13,,-250.0,,200.0,-5.5,-110.0,-5.5,5.5,5.5,-110.0,53.0,,51.5,
2017-12-24,2017,117,WAS,DEN,27,11,,-170.0,,145.0,-3.0,-110.0,-4.0,3.0,4.0,-110.0,42.0,,38.5,
2017-12-24,2017,119,KC,MIA,29,13,,-650.0,,450.0,-11.0,-110.0,-10.0,11.0,10.0,-110.0,45.0,,43.5,
2017-12-24,2017,121,NE,BUF,37,16,,-650.0,,450.0,-11.0,-110.0,-13.0,11.0,13.0,-110.0,47.0,,47.5,
2017-12-24,2017,123,SF,JAX,44,33,,175.0,,-210.0,4.0,-110.0,5.5,-4.0,-5.5,-110.0,42.5,,43.0,
2017-12-24,2017,125,ARI,NYG,23,0,,-185.0,,155.0,-3.0,-110.0,-4.5,3.0,4.5,-110.0,40.5,,39.5,
2017-12-24,2017,127,DAL,SEA,12,21,,-240.0,,190.0,-4.5,-110.0,-4.5,4.5,4.5,-110.0,47.0,,47.5,
2017-12-25,2017,129,HOU,PIT,6,34,,365.0,,-475.0,9.0,-110.0,10.0,-9.0,-10.0,-110.0,44.0,,45.5,
2017-12-25,2017,131,PHI,LV,19,10,,-565.0,,415.0,-10.0,-110.0,-9.0,10.0,9.0,-110.0,48.5,,45.5,
2017-12-31,2017,301,BAL,CIN,27,31,,-450.0,,350.0,-8.0,-110.0,-10.0,8.0,10.0,-110.0,41.0,,39.0,
2017-12-31,2017,303,DET,GB,35,11,,-400.0,,300.0,-7.5,-110.0,-7.5,7.5,7.5,-110.0,42.5,,45.0,
2017-12-31,2017,305,MIA,BUF,16,22,,130.0,,-150.0,2.5,-110.0,2.5,-2.5,-2.5,-110.0,42.0,,42.0,
2017-12-31,2017,307,ATL,CAR,22,10,,-260.0,,210.0,-5.0,-110.0,-3.0,5.0,3.0,-110.0,47.0,,44.5,
2017-12-31,2017,309,TB,NO,31,24,,255.0,,-320.0,6.0,-110.0,7.5,-6.0,-7.5,-110.0,50.0,,49.0,
2017-12-31,2017,311,TEN,JAX,15,10,,-155.0,,135.0,-2.5,-110.0,-3.0,2.5,3.0,-110.0,41.0,,40.5,
2017-12-31,2017,313,NE,NYJ,26,6,,-3000.0,,1200.0,-16.0,-110.0,-16.0,16.0,16.0,-110.0,46.0,,43.5,
2017-12-31,2017,315,IND,HOU,22,13,,-260.0,,210.0,-5.5,-110.0,-4.0,5.5,4.0,-110.0,41.0,,41.5,
2017-12-31,2017,317,PIT,CLE,28,24,,-215.0,,178.0,-5.0,-110.0,-14.0,5.0,14.0,-110.0,41.0,,37.5,
2017-12-31,2017,319,NYG,WAS,18,10,,190.0,,-240.0,5.0,-110.0,3.0,-5.0,-3.0,-110.0,40.0,,41.0,
2017-12-31,2017,321,MIN,CHI,23,10,,-1000.0,,650.0,-13.0,-110.0,-12.5,13.0,12.5,-110.0,40.0,,38.5,
2017-12-31,2017,323,PHI,DAL,0,6,,175.0,,-210.0,4.0,-110.0,43.0,-4.0,-43.0,-110.0,2.0,,41.0,
2017-12-31,2017,325,LAC,LV,30,10,,-340.0,,270.0,-7.0,-110.0,-9.0,7.0,9.0,-110.0,44.0,,43.0,
2017-12-31,2017,327,SEA,ARI,24,26,,-420.0,,320.0,-8.0,-110.0,-10.0,8.0,10.0,-110.0,41.0,,38.0,
2017-12-31,2017,329,DEN,KC,24,27,,-170.0,,145.0,-3.0,-110.0,-41.0,3.0,41.0,-110.0,3.0,,37.5,
2017-12-31,2017,331,LAR,SF,13,34,,240.0,,-300.0,6.5,-110.0,46.0,-6.5,-46.0,-110.0,3.5,,43.5,
2018-01-06,2017,101,KC,TEN,21,22,,-450.0,,350.0,-8.5,-110.0,-7.5,8.5,7.5,-110.0,45.0,,44.0,
2018-01-06,2017,103,LAR,ATL,13,26,,-260.0,,210.0,-6.0,-110.0,-4.0,6.0,4.0,-110.0,49.5,,48.5,
2018-01-07,2017,105,JAX,BUF,10,3,,-430.0,,330.0,-8.5,-110.0,-7.5,8.5,7.5,-110.0,41.0,,40.0,
2018-01-07,2017,107,NO,CAR,31,26,,-310.0,,250.0,-6.5,-110.0,-5.5,6.5,5.5,-110.0,48.0,,48.0,
2018-01-13,2017,301,PHI,ATL,15,10,,125.0,,-145.0,2.5,-110.0,3.0,-2.5,-3.0,-110.0,43.5,,40.0,
2018-01-13,2017,303,NE,TEN,35,14,,-1000.0,,650.0,-14.0,-110.0,-13.5,14.0,13.5,-110.0,47.0,,48.0,
2018-01-14,2017,305,PIT,JAX,42,45,,-360.0,,280.0,-7.0,-110.0,-7.0,7.0,7.0,-110.0,41.0,,40.5,
2018-01-14,2017,307,MIN,NO,29,24,,-250.0,,200.0,-5.5,-110.0,-3.5,5.5,3.5,-110.0,44.5,,47.0,
2018-01-21,2017,311,NE,JAX,24,20,,-350.0,,275.0,-7.5,-110.0,-0.0,7.5,0.0,-110.0,46.5,,45.5,
2018-01-21,2017,313,PHI,MIN,38,7,,135.0,,-155.0,3.0,-110.0,3.0,-3.0,-3.0,-110.0,38.5,,39.0,
