date,season_start,base_rot,home_team,away_team,home_score,away_score,home_ml_open,home_ml_close,away_ml_open,away_ml_close,home_spread,home_spread_price,away_spread,away_spread_price,total_open,total_open_price,total_close,total_close_price
2021-09-30,2021,101,CIN,JAX,24,21,,-330.0,,270.0,,,,,10.5,,46.0,
2021-10-03,2021,251,ATL,WAS,30,34,,105.0,,-125.0,,,,,1.0,,,
2021-10-03,2021,253,CHI,DET,24,14,,-150.0,,130.0,,,,,45.5,,41.5,
2021-10-03,2021,255,NYJ,TEN,27,24,,210.0,,-250.0,,,,,6.0,,5.5,
2021-10-03,2021,257,MIN,CLE,7,14,,-110.0,,-110.0,,,,,1.0,,52.0,
2021-10-03,2021,259,MIA,IND,17,27,,-150.0,,130.0,,,,,45.5,,42.0,
2021-10-03,2021,261,DAL,CAR,36,28,,-215.0,,185.0,,,,,50.5,,51.5,
2021-10-03,2021,263,NO,NYG,21,27,,-340.0,,280.0,,,,,47.0,,43.0,
2021-10-03,2021,265,PHI,KC,30,42,,290.0,,-350.0,,,,,6.5,,7.5,
2021-10-03,2021,267,BUF,HOU,40,0,,-2000.0,,1000.0,,,,,48.0,,47.5,
2021-10-03,2021,269,LAR,ARI,20,37,,-200.0,,175.0,,,,,53.0,,54.0,
2021-10-03,2021,271,SF,SEA,21,28,,-140.0,,120.0,,,,,49.5,,52.0,
2021-10-03,2021,273,DEN,BAL,7,23,,-120.0,,100.0,,,,,1.0,,44.0,
2021-10-03,2021,275,GB,PIT,27,17,,-250.0,,210.0,,,,,48.0,,45.0,
2021-10-03,2021,277,NE,TB,17,19,,250.0,,-300.0,,,,,5.5,,7.0,
2021-10-04,2021,279,LAC,LV,28,14,,-170.0,,150.0,,,,,52.5,,51.5,
2021-10-07,2021,301,SEA,LAR,17,26,,120.0,,-140.0,,,,,52.5,,3.0,
2021-10-10,2021,453,TB,MIA,45,17,,-600.0,,450.0,,,,,50.0,,48.0,
2021-10-10,2021,455,CAR,PHI,18,21,,-140.0,,120.0,,,,,47.0,,46.5,
2021-10-10,2021,457,WAS,NO,22,33,,115.0,,-135.0,,,,,1.5,,2.5,
2021-10-10,2021,459,JAX,TEN,19,37,,175.0,,-200.0,,,,,7.5,,4.0,
2021-10-10,2021,461,MIN,DET,19,17,,-420.0,,350.0,,,,,49.5,,49.5,
2021-10-10,2021,463,PIT,DEN,27,19,,105.0,,-125.0,,,,,1.5,,1.0,
2021-10-10,2021,465,CIN,GB,22,25,,110.0,,-130.0,,,,,3.0,,1.0,
2021-10-10,2021,467,HOU,NE,22,25,,300.0,,-360.0,,,,,7.5,,9.0,
2021-10-10,2021,469,LV,CHI,9,20,,-240.0,,200.0,,,,,45.5,,46.0,
2021-10-10,2021,471,LAC,CLE,47,42,,-135.0,,115.0,,,,,1.0,,47.0,
2021-10-10,2021,473,DAL,NYG,44,20,,-350.0,,290.0,,,,,49.0,,53.5,
2021-10-10,2021,475,ARI,SF,17,10,,-275.0,,235.0,,,,,52.0,,48.5,
2021-10-10,2021,477,KC,BUF,20,38,,-140.0,,120.0,,,,,56.5,,57.0,
2021-10-11,2021,479,BAL,IND,31,25,,-350.0,,290.0,,,,,49.0,,46.5,
2021-10-14,2021,109,PHI,TB,22,28,,245.0,,-290.0,,,,,6.5,,7.5,
2021-10-17,2021,253,IND,HOU,31,3,,-600.0,,450.0,,,,,43.5,,44.5,
2021-10-17,2021,255,CHI,GB,14,24,,200.0,,-240.0,,,,,4.5,,5.5,
2021-10-17,2021,257,WAS,KC,13,31,,240.0,,-280.0,,,,,6.0,,7.0,
2021-10-17,2021,259,CAR,MIN,28,34,,115.0,,-135.0,,,,,47.5,,1.0,
2021-10-17,2021,261,BAL,LAC,34,6,,-155.0,,135.0,,,,,48.0,,51.0,
2021-10-17,2021,263,DET,CIN,11,34,,165.0,,-185.0,,,,,3.0,,3.5,
2021-10-17,2021,265,NYG,LAR,11,38,,290.0,,-350.0,,,,,6.5,,8.5,
2021-10-17,2021,267,CLE,ARI,14,37,,-140.0,,120.0,,,,,53.0,,48.0,
2021-10-17,2021,269,DEN,LV,24,34,,-210.0,,180.0,,,,,44.0,,45.0,
2021-10-17,2021,271,NE,DAL,29,35,,170.0,,-190.0,,,,,1.0,,3.5,
2021-10-17,2021,273,PIT,SEA,23,20,,-240.0,,200.0,,,,,2.5,,43.0,
2021-10-18,2021,275,TEN,BUF,34,31,,225.0,,-265.0,,,,,3.5,,7.0,
2021-10-21,2021,309,CLE,DEN,17,14,,-130.0,,110.0,,,,,44.5,,40.0,
2021-10-24,2021,451,BAL,CIN,17,41,,-270.0,,230.0,,,,,48.0,,46.0,
2021-10-24,2021,453,NYG,CAR,25,3,,130.0,,-150.0,,,,,3.0,,2.5,
2021-10-24,2021,455,GB,WAS,24,10,,-420.0,,350.0,,,,,50.0,,48.0,
2021-10-24,2021,457,TEN,KC,27,3,,175.0,,-200.0,,,,,3.0,,4.0,
2021-10-24,2021,459,MIA,ATL,28,30,,105.0,,-125.0,,,,,48.0,,,
2021-10-24,2021,461,NE,NYJ,54,13,,-340.0,,280.0,,,,,43.5,,42.5,
2021-10-24,2021,463,LAR,DET,28,19,,-1600.0,,900.0,,,,,49.5,,50.5,
2021-10-24,2021,465,LV,PHI,33,22,,-110.0,,-110.0,,,,,48.5,,48.5,
2021-10-24,2021,467,TB,CHI,38,3,,-700.0,,500.0,,,,,49.0,,47.0,
2021-10-24,2021,469,ARI,HOU,31,5,,-3000.0,,1200.0,,,,,49.5,,47.5,
2021-10-24,2021,471,SF,IND,18,30,,-170.0,,150.0,,,,,44.5,,41.5,
2021-10-25,2021,473,SEA,NO,10,13,,210.0,,-250.0,,,,,3.0,,5.5,
2021-10-28,2021,107,ARI,GB,21,24,,-280.0,,240.0,,,,,52.5,,50.5,
2021-10-31,2021,251,BUF,MIA,26,11,,-1200.0,,750.0,,,,,49.0,,48.5,
2021-10-31,2021,253,ATL,CAR,13,19,,-125.0,,105.0,,,,,48.0,,46.5,
2021-10-31,2021,255,DET,PHI,6,44,,150.0,,-170.0,,,,,3.5,,3.0,
2021-10-31,2021,257,IND,TEN,31,34,,-160.0,,140.0,,,,,49.0,,51.0,
2021-10-31,2021,259,HOU,LAR,22,38,,800.0,,-1400.0,,,,,14.0,,16.5,
2021-10-31,2021,261,NYJ,CIN,34,31,,425.0,,-550.0,,,,,3.5,,12.5,
2021-10-31,2021,263,CLE,PIT,10,15,,-240.0,,200.0,,,,,45.0,,43.0,
2021-10-31,2021,265,CHI,SF,22,33,,180.0,,-210.0,,,,,3.5,,4.5,
2021-10-31,2021,267,SEA,JAX,31,7,,-190.0,,170.0,,,,,43.5,,44.5,
2021-10-31,2021,269,LAC,NE,24,27,,-190.0,,170.0,,,,,47.5,,50.5,
2021-10-31,2021,271,DEN,WAS,17,10,,-190.0,,170.0,,,,,44.5,,44.5,
2021-10-31,2021,273,NO,TB,36,27,,165.0,,-185.0,,,,,4.0,,4.0,
2021-10-31,2021,275,MIN,DAL,16,20,,-210.0,,180.0,,,,,2.5,,49.0,
2021-11-01,2021,277,KC,NYG,20,17,,-550.0,,425.0,,,,,54.0,,53.0,
2021-11-04,2021,311,IND,NYJ,45,30,,-500.0,,400.0,,,,,44.0,,45.0,
2021-11-07,2021,451,MIA,HOU,17,9,,-185.0,,165.0,,,,,45.5,,45.0,
2021-11-07,2021,453,DAL,DEN,16,30,,-500.0,,400.0,,,,,49.0,,50.0,
2021-11-07,2021,455,BAL,MIN,34,31,,-330.0,,270.0,,,,,50.0,,51.0,
2021-11-07,2021,457,CAR,NE,6,24,,160.0,,-180.0,,,,,2.5,,3.5,
2021-11-07,2021,459,JAX,BUF,9,6,,800.0,,-1400.0,,,,,10.5,,16.0,
2021-11-07,2021,461,CIN,CLE,16,41,,-130.0,,110.0,,,,,45.0,,47.5,
2021-11-07,2021,463,NYG,LV,23,16,,140.0,,-160.0,,,,,2.5,,2.5,
2021-11-07,2021,465,NO,ATL,25,27,,-300.0,,250.0,,,,,45.5,,43.0,
2021-11-07,2021,467,PHI,LAC,24,27,,-105.0,,-115.0,,,,,3.0,,,
2021-11-07,2021,469,KC,GB,13,7,,-360.0,,300.0,,,,,54.0,,48.0,
2021-11-07,2021,471,SF,ARI,17,31,,-240.0,,200.0,,,,,3.0,,44.5,
2021-11-07,2021,473,LAR,TEN,16,28,,-350.0,,290.0,,,,,52.5,,53.0,
2021-11-08,2021,475,PIT,CHI,29,27,,-310.0,,260.0,,,,,40.5,,40.0,
2021-11-11,2021,113,MIA,BAL,22,10,,340.0,,-410.0,,,,,7.0,,10.0,
2021-11-14,2021,241,IND,JAX,23,17,,-420.0,,350.0,,,,,48.0,,48.0,
2021-11-14,2021,243,NE,CLE,45,7,,-145.0,,125.0,,,,,44.5,,44.5,
2021-11-14,2021,245,DAL,ATL,43,3,,-360.0,,300.0,,,,,51.5,,55.5,
2021-11-14,2021,247,NYJ,BUF,17,45,,550.0,,-800.0,,,,,-13.5,,14.0,
2021-11-14,2021,249,TEN,NO,23,21,,-150.0,,130.0,,,,,44.5,,42.5,
2021-11-14,2021,251,WAS,TB,29,19,,360.0,,-430.0,,,,,-8.0,,10.5,
2021-11-14,2021,253,PIT,DET,16,16,,-250.0,,210.0,,,,,44.0,,40.5,
2021-11-14,2021,255,LAC,MIN,20,27,,-175.0,,155.0,,,,,50.5,,53.5,
2021-11-14,2021,257,ARI,CAR,10,34,,-330.0,,270.0,,,,,45.5,,41.5,
2021-11-14,2021,259,GB,SEA,17,0,,-165.0,,145.0,,,,,49.5,,49.0,
2021-11-14,2021,261,DEN,PHI,13,30,,-115.0,,-105.0,,,,,44.5,,44.5,
2021-11-14,2021,263,LV,KC,14,41,,125.0,,-145.0,,,,,-3.0,,2.5,
2021-11-15,2021,265,SF,LAR,31,10,,170.0,,-190.0,,,,,3.0,,3.5,
2021-11-18,2021,311,ATL,NE,0,25,,265.0,,-320.0,,,,,4.0,,7.5,
2021-11-21,2021,451,CLE,DET,13,10,,-850.0,,575.0,,,,,46.5,,42.5,
2021-11-21,2021,453,JAX,SF,10,30,,240.0,,-280.0,,,,,5.5,,7.0,
2021-11-21,2021,455,BUF,IND,15,41,,-300.0,,250.0,,,,,50.0,,49.5,
2021-11-21,2021,457,NYJ,MIA,17,24,,170.0,,-190.0,,,,,2.5,,4.0,
2021-11-21,2021,459,CAR,WAS,21,27,,-170.0,,150.0,,,,,43.0,,43.0,
2021-11-21,2021,461,CHI,BAL,13,16,,110.0,,-130.0,,,,,6.5,,,
2021-11-21,2021,463,PHI,NO,40,29,,-155.0,,135.0,,,,,1.0,,42.5,
2021-11-21,2021,465,TEN,HOU,13,22,,-450.0,,375.0,,,,,46.5,,45.0,
2021-11-21,2021,467,MIN,GB,34,31,,100.0,,-120.0,,,,,2.0,,,
2021-11-21,2021,469,LV,CIN,13,32,,120.0,,-140.0,,,,,48.5,,1.0,
2021-11-21,2021,471,SEA,ARI,13,23,,-230.0,,195.0,,,,,50.5,,45.0,
2021-11-21,2021,473,KC,DAL,19,9,,-150.0,,130.0,,,,,53.5,,55.5,
2021-11-21,2021,475,LAC,PIT,41,37,,-270.0,,230.0,,,,,48.5,,47.5,
2021-11-22,2021,477,TB,NYG,30,10,,-500.0,,400.0,,,,,51.0,,50.0,
2021-11-25,2021,105,DET,CHI,14,16,,115.0,,-135.0,,,,,3.0,,1.0,
2021-11-25,2021,107,DAL,LV,33,36,,-310.0,,260.0,,,,,54.5,,51.0,
2021-11-25,2021,109,NO,BUF,6,31,,240.0,,-280.0,,,,,4.5,,7.5,
2021-11-28,2021,251,NE,TEN,36,13,,-330.0,,265.0,,,,,46.5,,43.0,
2021-11-28,2021,253,HOU,NYJ,14,21,,-150.0,,130.0,,,,,46.5,,44.5,
2021-11-28,2021,255,NYG,PHI,13,7,,170.0,,-200.0,,,,,3.0,,4.0,
2021-11-28,2021,257,IND,TB,31,38,,135.0,,-155.0,,,,,3.0,,3.0,
2021-11-28,2021,259,JAX,ATL,14,21,,105.0,,-125.0,,,,,1.0,,,
2021-11-28,2021,261,MIA,CAR,33,10,,100.0,,-120.0,,,,,1.0,,,
2021-11-28,2021,263,CIN,PIT,41,10,,-180.0,,160.0,,,,,46.5,,43.5,
2021-11-28,2021,265,DEN,LAC,28,13,,130.0,,-150.0,,,,,2.0,,3.0,
2021-11-28,2021,267,SF,MIN,34,26,,-185.0,,165.0,,,,,48.0,,49.0,
2021-11-28,2021,269,GB,LAR,36,28,,110.0,,-130.0,,,,,49.5,,,
2021-11-28,2021,271,BAL,CLE,16,10,,-155.0,,135.0,,,,,48.0,,47.5,
2021-11-29,2021,273,WAS,SEA,17,15,,110.0,,-130.0,,,,,3.5,,2.0,
2021-12-02,2021,301,NO,DAL,17,27,,180.0,,-210.0,,,,,4.5,,7.0,
2021-12-05,2021,451,DET,MIN,29,27,,260.0,,-310.0,,,,,7.5,,7.5,
2021-12-05,2021,453,CHI,ARI,22,33,,310.0,,-370.0,,,,,7.0,,9.0,
2021-12-05,2021,455,ATL,TB,17,30,,425.0,,-550.0,,,,,9.5,,12.0,
2021-12-05,2021,457,KC,DEN,22,9,,-360.0,,300.0,,,,,50.5,,46.5,
2021-12-05,2021,459,HOU,IND,0,31,,400.0,,-500.0,,,,,7.0,,11.0,
2021-12-05,2021,461,NYJ,PHI,18,33,,180.0,,-210.0,,,,,6.5,,4.5,
2021-12-05,2021,463,CIN,LAC,22,41,,-145.0,,125.0,,,,,48.0,,49.5,
2021-12-05,2021,465,MIA,NYG,20,9,,-310.0,,260.0,,,,,43.5,,40.0,
2021-12-05,2021,467,LV,WAS,15,17,,-135.0,,115.0,,,,,48.0,,47.5,
2021-12-05,2021,469,PIT,BAL,20,19,,170.0,,-190.0,,,,,2.5,,3.0,
2021-12-05,2021,471,LAR,JAX,37,7,,-900.0,,600.0,,,,,48.0,,48.0,
2021-12-05,2021,473,SEA,SF,30,23,,125.0,,-145.0,,,,,46.0,,3.0,
2021-12-06,2021,475,BUF,NE,10,14,,-150.0,,130.0,,,,,46.0,,39.5,
2021-12-09,2021,101,MIN,PIT,36,28,,-175.0,,155.0,,,,,30.0,,44.5,
2021-12-12,2021,105,KC,LV,48,9,,-500.0,,400.0,,,,,52.5,,48.0,
2021-12-12,2021,107,NYJ,NO,9,30,,175.0,,-200.0,,,,,6.5,,4.0,
2021-12-12,2021,109,CIN,SF,23,26,,100.0,,-120.0,,,,,47.0,,,
2021-12-12,2021,111,TEN,JAX,20,0,,-400.0,,330.0,,,,,46.5,,44.5,
2021-12-12,2021,113,CLE,BAL,24,22,,-160.0,,140.0,,,,,45.0,,44.0,
2021-12-12,2021,115,CAR,ATL,21,29,,-145.0,,125.0,,,,,45.5,,41.5,
2021-12-12,2021,117,WAS,DAL,20,27,,235.0,,-275.0,,,,,4.5,,7.0,
2021-12-12,2021,119,HOU,SEA,13,33,,350.0,,-420.0,,,,,6.5,,10.0,
2021-12-12,2021,121,DEN,DET,38,10,,-650.0,,475.0,,,,,43.5,,42.0,
2021-12-12,2021,123,LAC,NYG,37,21,,-410.0,,340.0,,,,,46.5,,43.5,
2021-12-12,2021,125,TB,BUF,33,27,,-160.0,,140.0,,,,,53.0,,53.0,
2021-12-12,2021,127,GB,CHI,45,30,,-750.0,,525.0,,,,,46.5,,43.0,
2021-12-13,2021,129,ARI,LAR,23,30,,-160.0,,140.0,,,,,51.5,,50.5,
2021-12-16,2021,301,LAC,KC,28,34,,145.0,,-165.0,,,,,3.0,,3.0,
2021-12-18,2021,311,IND,NE,27,17,,-123.0,,103.0,,,,,2.5,,47.5,
2021-12-19,2021,307,BUF,CAR,31,14,,-900.0,,600.0,,,,,45.5,,43.0,
2021-12-19,2021,309,MIA,NYJ,31,24,,-440.0,,370.0,,,,,44.5,,42.0,
2021-12-19,2021,313,NYG,DAL,6,21,,500.0,,-700.0,,,,,10.0,,13.5,
2021-12-19,2021,315,BAL,GB,30,31,,300.0,,-360.0,,,,,1.5,,9.5,
2021-12-19,2021,317,PIT,TEN,19,13,,-120.0,,100.0,,,,,2.0,,44.0,
2021-12-19,2021,319,JAX,HOU,16,30,,-260.0,,220.0,,,,,43.5,,40.5,
2021-12-19,2021,321,DET,ARI,30,12,,550.0,,-800.0,,,,,12.5,,14.0,
2021-12-19,2021,323,SF,ATL,31,13,,-400.0,,330.0,,,,,45.0,,48.0,
2021-12-19,2021,325,DEN,CIN,10,15,,-150.0,,130.0,,,,,2.5,,43.5,
2021-12-19,2021,329,TB,NO,0,9,,-600.0,,450.0,,,,,48.5,,45.5,
2021-12-20,2021,331,CHI,MIN,9,17,,260.0,,-310.0,,,,,3.5,,7.5,
2021-12-20,2021,333,CLE,LV,14,16,,120.0,,-140.0,,,,,40.5,,3.0,
2021-12-21,2021,337,LAR,SEA,20,10,,-360.0,,300.0,,,,,45.0,,47.0,
2021-12-21,2021,339,PHI,WAS,27,17,,-430.0,,360.0,,,,,43.0,,39.5,
2021-12-23,2021,451,TEN,SF,20,17,,155.0,,-175.0,,,,,43.5,,3.5,
2021-12-25,2021,453,GB,CLE,24,22,,-400.0,,330.0,,,,,44.5,,47.0,
2021-12-25,2021,455,ARI,IND,16,22,,-170.0,,150.0,,,,,49.0,,48.0,
2021-12-26,2021,457,CAR,TB,6,32,,375.0,,-450.0,,,,,11.5,,12.0,
2021-12-26,2021,459,PHI,NYG,34,10,,-550.0,,425.0,,,,,43.5,,41.0,
2021-12-26,2021,461,HOU,LAC,41,29,,525.0,,-750.0,,,,,10.5,,14.0,
2021-12-26,2021,463,ATL,DET,20,16,,-340.0,,280.0,,,,,43.5,,43.0,
2021-12-26,2021,465,CIN,BAL,41,21,,-340.0,,280.0,,,,,44.5,,43.5,
2021-12-26,2021,467,MIN,LAR,23,30,,150.0,,-170.0,,,,,3.5,,3.0,
2021-12-26,2021,469,NYJ,JAX,26,21,,-135.0,,115.0,,,,,41.5,,43.5,
2021-12-26,2021,471,NE,BUF,21,33,,-115.0,,-105.0,,,,,43.5,,43.5,
2021-12-26,2021,473,SEA,CHI,24,25,,-300.0,,250.0,,,,,43.5,,41.0,
2021-12-26,2021,475,KC,PIT,36,10,,-460.0,,380.0,,,,,48.5,,44.5,
2021-12-26,2021,477,LV,DEN,17,13,,-110.0,,-110.0,,,,,1.0,,41.5,
2021-12-26,2021,479,DAL,WAS,56,14,,-430.0,,360.0,,,,,48.5,,46.0,
2021-12-28,2021,481,NO,MIA,3,20,,145.0,,-165.0,,,,,41.0,,3.0,
2022-01-02,2021,101,IND,LV,20,23,,-380.0,,320.0,,,,,48.0,,46.5,
2022-01-02,2021,103,CHI,NYG,29,3,,-280.0,,240.0,,,,,42.5,,37.0,
2022-01-02,2021,105,NYJ,TB,24,28,,650.0,,-1000.0,,,,,11.0,,15.0,
2022-01-02,2021,107,BUF,ATL,29,15,,-1000.0,,650.0,,,,,44.5,,46.0,
2022-01-02,2021,109,DAL,ARI,22,25,,-275.0,,235.0,,,,,50.5,,53.0,
2022-01-02,2021,111,NO,CAR,18,10,,-300.0,,250.0,,,,,40.5,,37.0,
2022-01-02,2021,113,WAS,PHI,16,20,,220.0,,-260.0,,,,,2.5,,6.0,
2022-01-02,2021,115,CIN,KC,34,31,,160.0,,-180.0,,,,,4.5,,3.5,
2022-01-02,2021,117,NE,JAX,50,10,,-1600.0,,900.0,,,,,42.5,,42.5,
2022-01-02,2021,119,TEN,MIA,34,3,,-170.0,,150.0,,,,,41.0,,41.0,
2022-01-02,2021,121,LAC,DEN,34,13,,-360.0,,300.0,,,,,45.5,,45.0,
2022-01-02,2021,123,SF,HOU,23,7,,-700.0,,500.0,,,,,44.5,,44.0,
2022-01-02,2021,125,SEA,DET,51,29,,-400.0,,330.0,,,,,42.5,,41.0,
2022-01-02,2021,127,BAL,LAR,19,20,,260.0,,-310.0,,,,,2.0,,7.5,
2022-01-02,2021,129,GB,MIN,37,10,,-750.0,,525.0,,,,,46.0,,43.0,
2022-01-03,2021,131,PIT,CLE,26,14,,105.0,,-125.0,,,,,41.5,,43.5,
2022-01-08,2021,469,PHI,DAL,26,51,,220.0,,-260.0,,,,,3.5,,7.0,
2022-01-08,2021,477,DEN,KC,24,28,,500.0,,-700.0,,,,,3.0,,12.5,
2022-01-09,2021,451,DET,GB,37,30,,170.0,,-190.0,,,,,3.5,,3.5,
2022-01-09,2021,453,MIN,CHI,31,17,,-175.0,,155.0,,,,,44.5,,44.5,
2022-01-09,2021,455,MIA,NE,33,24,,220.0,,-260.0,,,,,7.0,,5.5,
2022-01-09,2021,457,JAX,IND,26,11,,700.0,,-1100.0,,,,,15.0,,14.5,
2022-01-09,2021,459,BUF,NYJ,27,10,,-1400.0,,800.0,,,,,40.5,,43.0,
2022-01-09,2021,461,TB,CAR,41,17,,-550.0,,425.0,,,,,42.5,,43.0,
2022-01-09,2021,463,HOU,TEN,25,28,,450.0,,-600.0,,,,,11.5,,12.0,
2022-01-09,2021,465,NYG,WAS,7,22,,200.0,,-240.0,,,,,7.0,,5.5,
2022-01-09,2021,467,ATL,NO,20,30,,180.0,,-210.0,,,,,4.5,,5.0,
2022-01-09,2021,471,BAL,PIT,13,16,,-155.0,,135.0,,,,,41.0,,40.5,
2022-01-09,2021,473,CLE,CIN,21,16,,-260.0,,220.0,,,,,37.0,,38.0,
2022-01-09,2021,475,ARI,SEA,30,38,,-240.0,,200.0,,,,,48.5,,48.5,
2022-01-09,2021,479,LAR,SF,24,27,,-170.0,,150.0,,,,,45.0,,46.5,
2022-01-09,2021,481,LV,LAC,35,32,,150.0,,-170.0,,,,,2.5,,3.0,
2022-01-15,2021,141,CIN,LV,26,19,,-265.0,,225.0,,,,,48.5,,48.5,
2022-01-15,2021,143,BUF,NE,47,17,,-210.0,,180.0,,,,,44.0,,43.0,
2022-01-16,2021,145,TB,PHI,31,15,,-310.0,,260.0,,,,,49.0,,47.5,
2022-01-16,2021,147,DAL,SF,17,23,,-180.0,,160.0,,,,,50.5,,51.0,
2022-01-16,2021,149,KC,PIT,42,21,,-700.0,,500.0,,,,,47.0,,46.5,
2022-01-17,2021,151,LAR,ARI,34,11,,-170.0,,150.0,,,,,50.5,,49.5,
2022-01-22,2021,301,TEN,CIN,16,19,,-210.0,,180.0,,,,,47.5,,48.5,
2022-01-22,2021,303,GB,SF,10,13,,-260.0,,220.0,,,,,47.5,,47.0,
2022-01-23,2021,315,TB,LAR,27,30,,-150.0,,130.0,,,,,48.0,,48.0,
2022-01-23,2021,317,KC,BUF,42,36,,-135.0,,115.0,,,,,53.5,,53.5,
2022-01-30,2021,321,KC,CIN,24,27,,-310.0,,270.0,,,,,49.5,,54.5,
2022-01-30,2021,323,LAR,SF,20,17,,-180.0,,170.0,,,,,47.5,,45.5,
